"Export Date: December 11, 2024"
Export Time: 12:36 GMT
Exported Row Number: 10000
"Funding for The GeneNetwork: NIGMS (R01 GM123489, 2017-2026), NIDA (P30 DA044223, 2017-2022), NIA (R01AG043930, 2013-2018), NIAAA (U01 AA016662, U01 AA013499, U24 AA013513, U01 AA014425, 2006-2017), NIDA/NIMH/NIAAA (P20-DA 21131, 2001-2012), NCI MMHCC (U01CA105417), NCRR/BIRN (U24 RR021760)"

Index,URL,Species,Group,Dataset,Record ID,Symbol,Description,ProbeTarget,PubMed_ID,Chr,Mb,Alias,Gene_ID,Homologene_ID,UniGene_ID,Strand_Probe,Probe_set_specificity,Probe_set_BLAT_score,Probe_set_BLAT_Mb_start,Probe_set_BLAT_Mb_end,QTL_Chr,QTL_Mb,Locus_at_Peak,Max_LRS,P_value_of_MAX,Mean_Expression,C57BL/6ByJ,C57BL/6ByJ_SE,BALB/cByJ,BALB/cByJ_SE,CBF1,CBF1_SE,BCF1,BCF1_SE,CXB1,CXB1_SE,CXB2,CXB2_SE,CXB3,CXB3_SE,CXB4,CXB4_SE,CXB5,CXB5_SE,CXB6,CXB6_SE,CXB7,CXB7_SE,CXB8,CXB8_SE,CXB9,CXB9_SE,CXB10,CXB10_SE,CXB11,CXB11_SE,CXB12,CXB12_SE,CXB13,CXB13_SE
38,https://genenetwork.org/show_trait?trait_id=1417395_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1417395_at,Klf4,"Kruppel-like factor 4 (epithelial zinc finger protein of gut, Yamanaka factor); mid 3' UTR",mid 3' UTR,N/A,4,55.527985,"EZF, Gklf, Zie",16600,N/A,Mm.4325,-,1.3519553069999999,242.0,55.527985,55.527986,4,65.047571,rs13477745,9.426498854663842,0.844,6.94792857142857,6.948,0.066,6.79,,x,x,x,x,7.238,0.089,6.958,0.111,6.931,0.079,6.96,0.113,6.976,0.12,6.927,0.228,7.284,0.21,7.085,0.052,7.114,0.084,6.761,0.137,6.865,0.112,6.918,0.249,6.848,0.025
39,https://genenetwork.org/show_trait?trait_id=1417395_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1417395_at,Klf4,"Kruppel-like factor 4 (epithelial zinc finger protein of gut, Yamanaka factor); mid 3' UTR",mid 3' UTR,N/A,4,55.527985,"EZF, Gklf, Zie",16600,N/A,Mm.4325,-,1.3519553069999999,242.0,55.527985,55.527986,1,75.033691,D1Mit23,15.9553375921715,0.337,7.05587500333786,x,x,x,x,x,x,x,x,x,x,6.991,0.065761,7.144,0.428507,x,x,x,x,6.881,0.254558,7.171,0.101696,7.159,0.047573,x,x,x,x,6.915,,7.107,0.130108,7.079,0.045962
40,https://genenetwork.org/show_trait?trait_id=1417395_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1417395_at,Klf4,"Kruppel-like factor 4 (epithelial zinc finger protein of gut, Yamanaka factor); mid 3' UTR",mid 3' UTR,N/A,4,55.527985,"EZF, Gklf, Zie",16600,N/A,Mm.4325,-,1.3519553069999999,242.0,55.527985,55.527986,,,rs8268322,8.24101054085111,0.968,6.90067857142857,6.911,0.033,6.797,,x,x,x,x,7.135,0.08,7.054,0.058,6.904,0.113,6.991,0.164,6.772,0.114,6.938,0.155,7.229,0.067,6.934,0.042,7.002,0.099,6.777,0.274,6.821,0.019,6.825,0.262,6.842,0.098
41,https://genenetwork.org/show_trait?trait_id=1421509_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1421509_at,Sorcs1,VPS10 domain receptor protein SORCS 1 (type 2 diabetes); proximal 3' UTR,proximal 3' UTR,N/A,19,50.15042,"Sorcs, T2dm2",58178,N/A,Mm.313672,-,12.05,241.0,50.15042,50.150871,1,186.706302,D1Mit461,19.7323392770163,0.307,6.6790666580200195,x,x,x,x,x,x,x,x,6.711,0.0174801,6.5783,0.100143,6.708,0.130574,x,x,x,x,6.5208,0.0289804,6.7145,0.0526656,6.745,0.0975933,x,x,x,x,6.598,,6.763,0.0973185,6.773,0.0539877
42,https://genenetwork.org/show_trait?trait_id=1421509_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1421509_at,Sorcs1,VPS10 domain receptor protein SORCS 1 (type 2 diabetes); proximal 3' UTR,proximal 3' UTR,N/A,19,50.15042,"Sorcs, T2dm2",58178,N/A,Mm.313672,-,12.05,241.0,50.15042,50.150871,X,91.583743,rs13483885,9.48853770920899,0.464,6.307202,6.26017,0.121856,5.98551,0.0154291,x,x,x,x,6.2288,0.0843437,6.14817,0.0483661,6.12795,0.0470261,6.37322,0.312311,6.22556,0.0517496,6.48042,0.499879,6.34243,0.205556,6.4702,0.368523,7.13396,0.626688,6.02401,0.0499642,6.09842,0.0745821,6.56634,0.341076,6.14287,0.120003
43,https://genenetwork.org/show_trait?trait_id=1421509_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1421509_at,Sorcs1,VPS10 domain receptor protein SORCS 1 (type 2 diabetes); proximal 3' UTR,proximal 3' UTR,N/A,19,50.15042,"Sorcs, T2dm2",58178,N/A,Mm.313672,-,12.05,241.0,50.15042,50.150871,5,125.290217,rs3671202,11.4365733569928,0.246,5.87657142857143,5.968,0.042,6.015,,x,x,x,x,5.912,0.004,5.806,0.075,5.904,0.027,5.849,0.024,5.856,0.036,5.774,0.07,6.024,0.161,5.746,0.215,5.791,0.051,5.712,0.155,5.835,0.222,5.838,0.07,5.794,0.115
44,https://genenetwork.org/show_trait?trait_id=1421509_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1421509_at,Sorcs1,VPS10 domain receptor protein SORCS 1 (type 2 diabetes); proximal 3' UTR,proximal 3' UTR,N/A,19,50.15042,"Sorcs, T2dm2",58178,N/A,Mm.313672,-,12.05,241.0,50.15042,50.150871,17,81.507421,D17Mit243,8.47162467981167,0.478,6.5170000195503235,x,x,x,x,x,x,x,x,x,x,6.45,0.059397,6.269,0.076368,x,x,x,x,6.479,0.106066,6.479,0.036293,6.586,0.056645,x,x,x,x,6.584,,6.588,0.02192,6.701,0.043134
45,https://genenetwork.org/show_trait?trait_id=1421509_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1421509_at,Sorcs1,VPS10 domain receptor protein SORCS 1 (type 2 diabetes); proximal 3' UTR,proximal 3' UTR,N/A,19,50.15042,"Sorcs, T2dm2",58178,N/A,Mm.313672,-,12.05,241.0,50.15042,50.150871,12,47.698083,rs3667177,10.9694516830967,0.598,6.8355,6.894,0.083,6.882,,x,x,x,x,6.931,0.016,6.761,0.056,6.877,0.007,6.832,0.046,6.801,0.026,6.734,0.121,6.849,0.219,6.621,0.248,6.813,0.027,6.645,0.086,6.851,0.248,6.926,0.059,6.848,0.114
46,https://genenetwork.org/show_trait?trait_id=1423529_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1423529_at,G6pc2,"glucose-6-phosphatase, catalytic, 2 (pancreatic, autoimmunity, diabetes associated); distal 3' UTR",distal 3' UTR,N/A,2,69.227347,"G6pc-rs, IGRP",14378,N/A,Mm.140768,+,12.35,247.0,69.227347,69.227823,,,D2Mit372,11.8411901756854,0.709,6.1489111052619085,x,x,x,x,x,x,x,x,6.0353,0.022644,6.2183,0.131921,6.1978,0.0561157,x,x,x,x,6.0517,0.0300125,6.1103,0.0260954,6.202,0.120679,x,x,x,x,6.362,,6.046,0.0493311,6.1168,0.100969
47,https://genenetwork.org/show_trait?trait_id=1423529_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1423529_at,G6pc2,"glucose-6-phosphatase, catalytic, 2 (pancreatic, autoimmunity, diabetes associated); distal 3' UTR",distal 3' UTR,N/A,2,69.227347,"G6pc-rs, IGRP",14378,N/A,Mm.140768,+,12.35,247.0,69.227347,69.227823,17,6.762583,D15Mit19,12.4141915853816,0.553,5.50791866666667,5.54438,0.0293485,5.55668,0.0497697,x,x,x,x,5.55451,0.0480691,5.46277,0.0555645,5.48014,0.0137426,5.43361,0.103623,5.38854,0.0613945,5.40248,0.0846902,5.50021,0.0360695,5.48176,0.0193394,5.30448,0.239062,5.65457,0.00165109,5.68382,0.0437416,5.62067,0.0312789,5.55016,0.00870095
48,https://genenetwork.org/show_trait?trait_id=1423529_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1423529_at,G6pc2,"glucose-6-phosphatase, catalytic, 2 (pancreatic, autoimmunity, diabetes associated); distal 3' UTR",distal 3' UTR,N/A,2,69.227347,"G6pc-rs, IGRP",14378,N/A,Mm.140768,+,12.35,247.0,69.227347,69.227823,8,14.48018,rs6343961,12.725887437882498,0.377,4.96167857142857,4.933,0.049,4.988,,x,x,x,x,4.897,0.026,4.996,0.046,4.923,0.034,4.937,0.042,4.93,0.026,4.982,0.053,5.031,0.073,4.781,0.004,4.74,0.016,4.964,0.022,4.832,0.095,4.857,0.097,4.937,0.041
49,https://genenetwork.org/show_trait?trait_id=1423529_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1423529_at,G6pc2,"glucose-6-phosphatase, catalytic, 2 (pancreatic, autoimmunity, diabetes associated); distal 3' UTR",distal 3' UTR,N/A,2,69.227347,"G6pc-rs, IGRP",14378,N/A,Mm.140768,+,12.35,247.0,69.227347,69.227823,,,UT_6_102.533298,10.2872583276219,0.664,6.10400003194809,x,x,x,x,x,x,x,x,x,x,6.049,0.034648,6.104,0.014142,x,x,x,x,6.155,0.113137,6.124,0.044206,6.107,0.00745,x,x,x,x,6.184,,6.046,0.178898,6.063,0.074246
50,https://genenetwork.org/show_trait?trait_id=1423529_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1423529_at,G6pc2,"glucose-6-phosphatase, catalytic, 2 (pancreatic, autoimmunity, diabetes associated); distal 3' UTR",distal 3' UTR,N/A,2,69.227347,"G6pc-rs, IGRP",14378,N/A,Mm.140768,+,12.35,247.0,69.227347,69.227823,,,rs3689658,9.1158951903931,0.327,5.98682142857143,5.825,0.067,5.942,,x,x,x,x,5.877,0.094,6.032,0.099,5.87,0.02,5.875,0.155,5.956,0.104,5.919,0.134,6.143,0.054,5.896,0.143,5.684,0.068,5.905,0.058,5.774,0.108,5.808,0.035,5.92,0.043
51,https://genenetwork.org/show_trait?trait_id=1448124_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1448124_at,Gusb,"glucuronidase, beta; last exon and 3' UTR",last exon and 3' UTR,N/A,5,129.989167,"Gur, Gus, Gus-r, Gus-s, Gus-t, Gus-u, Gut, asd, g",110006,N/A,Mm.3317,-,11.35,227.0,129.989167,129.989593,,,rs3689658,9.5612953206808,0.638,7.02535714285714,6.929,0.171,6.956,,x,x,x,x,6.899,0.084,7.274,0.115,6.952,0.131,7.023,0.094,6.994,0.014,7.184,0.011,7.283,0.269,7.022,0.268,6.881,0.138,7.024,0.142,6.621,0.025,6.902,0.051,6.944,0.288
52,https://genenetwork.org/show_trait?trait_id=1448124_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1448124_at,Gusb,"glucuronidase, beta; last exon and 3' UTR",last exon and 3' UTR,N/A,5,129.989167,"Gur, Gus, Gus-r, Gus-s, Gus-t, Gus-u, Gut, asd, g",110006,N/A,Mm.3317,-,11.35,227.0,129.989167,129.989593,,,CEL-2_98080939,10.1731931840356,0.877,7.61267857142857,7.502,0.155,7.541,,x,x,x,x,7.498,0.138,7.893,0.143,7.571,0.035,7.702,0.02,7.651,0.088,7.864,0.002,7.946,0.276,7.774,0.191,7.407,0.171,7.606,0.218,7.213,0.087,7.439,0.123,7.49,0.29
53,https://genenetwork.org/show_trait?trait_id=1448124_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1448124_at,Gusb,"glucuronidase, beta; last exon and 3' UTR",last exon and 3' UTR,N/A,5,129.989167,"Gur, Gus, Gus-r, Gus-s, Gus-t, Gus-u, Gut, asd, g",110006,N/A,Mm.3317,-,11.35,227.0,129.989167,129.989593,,,rs3693942,9.56596921657426,0.429,10.508646,10.5141,0.214607,10.4905,0.122471,x,x,x,x,10.2437,0.266961,10.5526,0.274782,10.9087,0.0502046,10.6562,0.21595,10.4503,0.433651,10.6253,0.393858,10.7328,0.237022,11.0702,0.186287,8.83976,1.5377,11.0741,0.0812112,10.6925,0.104334,9.74213,0.923885,11.0368,0.201419
54,https://genenetwork.org/show_trait?trait_id=1448124_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1448124_at,Gusb,"glucuronidase, beta; last exon and 3' UTR",last exon and 3' UTR,N/A,5,129.989167,"Gur, Gus, Gus-r, Gus-s, Gus-t, Gus-u, Gut, asd, g",110006,N/A,Mm.3317,-,11.35,227.0,129.989167,129.989593,,,rs3659866,12.9199029483383,0.316,10.263699849446615,x,x,x,x,x,x,x,x,10.1198,0.0477316,10.3197,0.0411724,10.2265,0.128532,x,x,x,x,10.1445,0.134246,10.2378,0.170724,10.1053,0.0978064,x,x,x,x,10.516,,10.2497,0.129552,10.454,0.054689
55,https://genenetwork.org/show_trait?trait_id=1448124_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1448124_at,Gusb,"glucuronidase, beta; last exon and 3' UTR",last exon and 3' UTR,N/A,5,129.989167,"Gur, Gus, Gus-r, Gus-s, Gus-t, Gus-u, Gut, asd, g",110006,N/A,Mm.3317,-,11.35,227.0,129.989167,129.989593,7,57.166895,rs3687031,12.8321097882371,0.66,11.691750049591064,x,x,x,x,x,x,x,x,x,x,11.853,0.147078,11.295,0.411536,x,x,x,x,11.621,0.035355,11.874,0.015911,11.8,0.050578,x,x,x,x,11.845,,11.762,0.028991,11.484,0.36416
56,https://genenetwork.org/show_trait?trait_id=1417394_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1417394_at,Klf4,"Kruppel-like factor 4 (epithelial zinc finger protein of gut, Yamanaka factor); mid 3' UTR",mid 3' UTR,N/A,4,55.527415,"EZF, Gklf, Zie, EZF, GKLF, KLF4",16600,N/A,Mm.4325,-,1.054187192,214.0,55.527415,55.527727,,,rs6157163,11.0938048044966,0.099,10.971922450595432,x,x,x,x,x,x,x,x,10.8935,0.0798533,10.8697,0.109714,10.9813,0.13004,x,x,x,x,11.177,0.179385,11.008,0.131675,10.7605,0.0726858,x,x,x,x,11.083,,10.9153,0.130447,11.059,0.147274
57,https://genenetwork.org/show_trait?trait_id=1417394_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1417394_at,Klf4,"Kruppel-like factor 4 (epithelial zinc finger protein of gut, Yamanaka factor); mid 3' UTR",mid 3' UTR,N/A,4,55.527415,"EZF, Gklf, Zie, EZF, GKLF, KLF4",16600,N/A,Mm.4325,-,1.054187192,214.0,55.527415,55.527727,2,165.212413,rs3022941,11.9568134136046,0.736,8.101746,8.47662,0.250312,8.67141,0.277508,x,x,x,x,8.34069,0.196544,8.46924,0.141577,8.79637,0.102506,8.14063,0.415613,7.6787,0.82588,7.06269,1.40065,7.38654,1.05383,7.38927,0.943927,6.96034,1.31373,9.08477,0.0524249,8.65872,0.0969373,8.02771,0.666399,8.38249,0.0921042
58,https://genenetwork.org/show_trait?trait_id=1417394_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1417394_at,Klf4,"Kruppel-like factor 4 (epithelial zinc finger protein of gut, Yamanaka factor); mid 3' UTR",mid 3' UTR,N/A,4,55.527415,"EZF, Gklf, Zie, EZF, GKLF, KLF4",16600,N/A,Mm.4325,-,1.054187192,214.0,55.527415,55.527727,19,57.189454,rs3703896,6.89843849837549,0.861,6.38821428571429,6.145,0.069,6.057,,x,x,x,x,6.535,0.048,6.428,0.105,6.369,0.006,6.093,0.295,6.17,0.1,6.261,0.337,7.059,0.294,6.304,0.205,6.223,0.071,6.194,0.257,6.123,0.097,6.18,0.134,5.889,0.094
59,https://genenetwork.org/show_trait?trait_id=1417394_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1417394_at,Klf4,"Kruppel-like factor 4 (epithelial zinc finger protein of gut, Yamanaka factor); mid 3' UTR",mid 3' UTR,N/A,4,55.527415,"EZF, Gklf, Zie, EZF, GKLF, KLF4",16600,N/A,Mm.4325,-,1.054187192,214.0,55.527415,55.527727,6,124.006511,gnf06.122.747,14.6779065658505,0.23,7.337499976158142,x,x,x,x,x,x,x,x,x,x,7.363,0.185262,7.416,0.538815,x,x,x,x,7.281,0.31042,7.409,0.136404,7.449,0.119668,x,x,x,x,7.234,,7.387,0.08556,7.161,0.038184
60,https://genenetwork.org/show_trait?trait_id=1417394_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1417394_at,Klf4,"Kruppel-like factor 4 (epithelial zinc finger protein of gut, Yamanaka factor); mid 3' UTR",mid 3' UTR,N/A,4,55.527415,"EZF, Gklf, Zie, EZF, GKLF, KLF4",16600,N/A,Mm.4325,-,1.054187192,214.0,55.527415,55.527727,19,57.189454,rs3703896,11.3881934436918,0.41,7.33439285714286,7.198,0.123,7.133,,x,x,x,x,7.638,0.054,7.425,0.078,7.208,0.013,7.152,0.217,7.029,0.181,7.211,0.26,7.784,0.168,7.165,0.146,7.099,0.005,7.156,0.169,7.127,0.115,7.143,0.192,6.925,0.009
61,https://genenetwork.org/show_trait?trait_id=1456950_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1456950_at,Alms1,"Alstrom syndrome 1 (pigmentary retinopathy, deafness, cardiomyopathy, obesity, diabetes); four of last six exons",four of last six exons,N/A,6,85.696716,"ALSS, ALMS, KIAA0328",236266,N/A,Mm.246967,+,1.7159090909999999,151.0,85.696716,85.696717,11,29.129868,rs3720425,11.3254172812681,,6.848749935626984,x,x,x,x,x,x,x,x,x,x,6.742,0.059397,6.842,0.002828,x,x,x,x,6.666,0.124451,6.93,0.131356,6.819,0.205249,x,x,x,x,6.963,,7.06,0.170413,6.768,0.368403
62,https://genenetwork.org/show_trait?trait_id=1456950_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1456950_at,Alms1,"Alstrom syndrome 1 (pigmentary retinopathy, deafness, cardiomyopathy, obesity, diabetes); four of last six exons",four of last six exons,N/A,6,85.696716,"ALSS, ALMS, KIAA0328",236266,N/A,Mm.246967,+,1.7159090909999999,151.0,85.696716,85.696717,2,16.305712,rs13476358,14.5767473531786,0.416,6.15021428571429,6.155,0.163,6.301,,x,x,x,x,6.093,0.087,6.264,0.034,6.118,0.083,6.162,0.062,6.072,0.145,6.22,0.196,6.318,0.042,6.168,0.034,5.941,0.163,6.343,0.111,6.011,0.033,6.212,0.09,6.028,0.099
63,https://genenetwork.org/show_trait?trait_id=1456950_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1456950_at,Alms1,"Alstrom syndrome 1 (pigmentary retinopathy, deafness, cardiomyopathy, obesity, diabetes); four of last six exons",four of last six exons,N/A,6,85.696716,"ALSS, ALMS, KIAA0328",236266,N/A,Mm.246967,+,1.7159090909999999,151.0,85.696716,85.696717,2,170.826974,rs13476914,14.181374792082499,0.451,6.33082142857143,6.261,0.236,6.381,,x,x,x,x,6.229,0.12,6.393,0.053,6.297,0.016,6.47,0.131,6.393,0.096,6.434,0.243,6.518,0.084,6.438,0.059,6.216,0.112,6.459,0.007,6.15,0.088,6.494,0.128,6.254,0.128
64,https://genenetwork.org/show_trait?trait_id=1456950_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1456950_at,Alms1,"Alstrom syndrome 1 (pigmentary retinopathy, deafness, cardiomyopathy, obesity, diabetes); four of last six exons",four of last six exons,N/A,6,85.696716,"ALSS, ALMS, KIAA0328",236266,N/A,Mm.246967,+,1.7159090909999999,151.0,85.696716,85.696717,2,113.667508,rs4223406,14.5585096603695,0.342,7.135234,7.45909,0.209526,7.01722,0.304512,x,x,x,x,7.21539,0.0250033,7.08622,0.0299424,6.98832,0.122754,6.75477,0.0817203,6.90269,0.13854,6.9615,0.151038,6.66464,0.0258483,7.05983,0.171678,7.39983,0.158887,7.48788,0.186365,7.5222,0.140831,7.46514,0.10742,7.04379,0.00277186
65,https://genenetwork.org/show_trait?trait_id=1456950_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1456950_at,Alms1,"Alstrom syndrome 1 (pigmentary retinopathy, deafness, cardiomyopathy, obesity, diabetes); four of last six exons",four of last six exons,N/A,6,85.696716,"ALSS, ALMS, KIAA0328",236266,N/A,Mm.246967,+,1.7159090909999999,151.0,85.696716,85.696717,3,99.536714,rs6278471,17.0108006281366,0.343,6.628788895077175,x,x,x,x,x,x,x,x,6.665,0.121949,6.5107,0.112908,6.4908,0.0468173,x,x,x,x,6.705,0.0681583,6.6088,0.0799241,6.71,0.0332165,x,x,x,x,6.741,,6.6938,0.146941,6.534,0.0858409
66,https://genenetwork.org/show_trait?trait_id=1420635_a_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1420635_a_at,Tcirg1,"T-cell, immune regulator 1",,N/A,19,3.896107,"ATP6N1C, ATP6a3, Atp6i, OC-116, OPTB1, Stv1, TIRC7, Vph1, oc",27060,N/A,Mm.271689,-,11.65,233.0,3.896107,3.897068,,,rs13479513,16.8950651806823,0.144,8.636211183336046,x,x,x,x,x,x,x,x,8.8968,0.0939011,8.478,0.357399,8.5025,0.157847,x,x,x,x,8.8623,0.0612669,8.659,0.129555,8.425,0.126675,x,x,x,x,8.835,,8.6035,0.102907,8.4638,0.174833
67,https://genenetwork.org/show_trait?trait_id=1420635_a_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1420635_a_at,Tcirg1,"T-cell, immune regulator 1",,N/A,19,3.896107,"ATP6N1C, ATP6a3, Atp6i, OC-116, OPTB1, Stv1, TIRC7, Vph1, oc",27060,N/A,Mm.271689,-,11.65,233.0,3.896107,3.897068,,,rs13477298,13.0062925750399,0.45,10.3154066666667,10.1503,0.138582,10.1387,0.337315,x,x,x,x,10.2517,0.0030052,10.436,0.173948,10.4413,0.0928431,10.2296,0.129294,10.5438,0.152912,10.3716,0.105783,10.4862,0.188303,10.4728,0.0649124,10.0076,0.257355,10.5261,0.232744,9.8825,0.19071,10.2936,0.0158392,10.4993,0.128269
68,https://genenetwork.org/show_trait?trait_id=1420635_a_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1420635_a_at,Tcirg1,"T-cell, immune regulator 1",,N/A,19,3.896107,"ATP6N1C, ATP6a3, Atp6i, OC-116, OPTB1, Stv1, TIRC7, Vph1, oc",27060,N/A,Mm.271689,-,11.65,233.0,3.896107,3.897068,,,UT_6_102.533298,14.2670817935041,0.552,8.67307142857143,8.689,0.125,8.819,,x,x,x,x,8.849,0.052,8.553,0.166,8.851,0.094,8.869,0.061,8.6,0.177,8.899,0.062,8.825,0.028,8.944,0.047,8.933,0.094,8.633,0.165,8.7,0.064,8.436,0.351,8.519,0.268
69,https://genenetwork.org/show_trait?trait_id=1420635_a_at&dataset=UCLA_CXB_Liv_Jan16,mouse,CXB,UCLA_CXB_Liv_Jan16,1420635_a_at,Tcirg1,"T-cell, immune regulator 1",,N/A,19,3.896107,"ATP6N1C, ATP6a3, Atp6i, OC-116, OPTB1, Stv1, TIRC7, Vph1, oc",27060,N/A,Mm.271689,-,11.65,233.0,3.896107,3.897068,11,3.334212,rs13480835,13.8641516003571,0.052,11.345375061035156,x,x,x,x,x,x,x,x,x,x,11.586,0.146371,11.118,0.198697,x,x,x,x,11.17,0.122329,11.758,0.094236,10.966,0.141882,x,x,x,x,11.332,,11.596,0.037477,11.237,0.200111
70,https://genenetwork.org/show_trait?trait_id=1420635_a_at&dataset=HC_M2CB_1205_P,mouse,CXB,HC_M2CB_1205_P,1420635_a_at,Tcirg1,"T-cell, immune regulator 1",,N/A,19,3.896107,"ATP6N1C, ATP6a3, Atp6i, OC-116, OPTB1, Stv1, TIRC7, Vph1, oc",27060,N/A,Mm.271689,-,11.65,233.0,3.896107,3.897068,10,113.648042,rs13480771,18.3694833251697,0.195,7.99192857142857,8.008,0.047,8.255,,x,x,x,x,8.131,0.01,7.914,0.199,8.154,0.112,8.287,0.103,8.033,0.263,8.166,0.129,8.181,0.001,7.996,0.008,8.249,0.171,7.913,0.051,7.955,0.108,7.952,0.346,7.789,0.275
71,https://genenetwork.org/show_trait?trait_id=1443678_at&dataset=HC_M2CB_1205_R,mouse,CXB,HC_M2CB_1205_R,1443678_at,Alms1,"Alstrom syndrome 1 (pigmentary retinopathy, deafness, cardiomyopathy, obesity, diabetes); intron 10 (from EST AK140639)",intron 10 (from EST AK140639),N/A,6,85.634774,"ALSS, ALMS, KIAA0328, foz, aussie",236266,N/A,Mm.246967,+,1.456521739,67.0,85.634774,85.63484,,,rs3691295,12.6346453402845,0.054,8.39392857142857,8.346,0.039,8.843,,x,x,x,x,8.378,0.054,8.079,0.03,8.561,0.102,8.625,0.24,8.439,0.265,8.346,0.09,8.357,0.087,8.504,0.078,8.542,0.054,8.415,0.024,8.616,0.103,8.491,0.06,8.312,0.037
72,https://genenetwork.org/show_trait?trait_id=1443678_at&dataset=STSPL_1107_R,mouse,CXB,STSPL_1107_R,1443678_at,Alms1,"Alstrom syndrome 1 (pigmentary retinopathy, deafness, cardiomyopathy, obesity, diabetes); intron 10 (from EST AK140639)",intron 10 (from EST AK140639),N/A,6,85.634774,"ALSS, ALMS, KIAA0328, foz, aussie",236266,N/A,Mm.246967,+,1.456521739,67.0,85.634774,85.63484,,,rs13484006,7.60086026192673,0.826,8.20576133333333,8.11175,0.0468388,7.98959,0.18447,x,x,x,x,8.21439,0.223513,8.22649,0.228639,8.10659,0.164568,8.21443,0.297939,8.30476,0.376672,8.29769,0.329034,8.31757,0.331424,8.21304,0.169677,8.81987,0.66194,7.75901,0.199888,8.04064,0.111748,8.44896,0.484396,8.02164,0.0574984
73,https://genenetwork.org/show_trait?trait_id=1443678_at&dataset=UCLA_CXB_Aor_Jan16,mouse,CXB,UCLA_CXB_Aor_Jan16,1443678_at,Alms1,"Alstrom syndrome 1 (pigmentary retinopathy, deafness, cardiomyopathy, obesity, diabetes); intron 10 (from EST AK140639)",intron 10 (from EST AK140639),N/A,6,85.634774,"ALSS, ALMS, KIAA0328, foz, aussie",236266,N/A,Mm.246967,+,1.456521739,67.0,85.634774,85.63484,8,109.412323,rs3662808,15.0084234575217,0.238,6.983433246612549,x,x,x,x,x,x,x,x,7.2483,0.0553501,6.957,0.0721907,6.8882,0.0912121,x,x,x,x,7.1015,0.0962664,7.0913,0.0632111,6.8605,0.150581,x,x,x,x,6.83,,6.9378,0.099233,6.9363,0.0428988
