"Export Date: December 11, 2024"
Export Time: 12:36 GMT
Exported Row Number: 10000
"Funding for The GeneNetwork: NIGMS (R01 GM123489, 2017-2026), NIDA (P30 DA044223, 2017-2022), NIA (R01AG043930, 2013-2018), NIAAA (U01 AA016662, U01 AA013499, U24 AA013513, U01 AA014425, 2006-2017), NIDA/NIMH/NIAAA (P20-DA 21131, 2001-2012), NCI MMHCC (U01CA105417), NCRR/BIRN (U24 RR021760)"

Index,URL,Species,Group,Dataset,Record ID,Symbol,Description,ProbeTarget,PubMed_ID,Chr,Mb,Alias,Gene_ID,Homologene_ID,UniGene_ID,Strand_Probe,Probe_set_specificity,Probe_set_BLAT_score,Probe_set_BLAT_Mb_start,Probe_set_BLAT_Mb_end,QTL_Chr,QTL_Mb,Locus_at_Peak,Max_LRS,P_value_of_MAX,Mean_Expression,ISS,ISS_SE,ILS,ILS_SE,LSF1,LSF1_SE,SLF1,SLF1_SE,LXS2,LXS2_SE,LXS3,LXS3_SE,LXS5,LXS5_SE,LXS7,LXS7_SE,LXS8,LXS8_SE,LXS9,LXS9_SE,LXS10,LXS10_SE,LXS13,LXS13_SE,LXS14,LXS14_SE,LXS16,LXS16_SE,LXS19,LXS19_SE,LXS22,LXS22_SE,LXS23,LXS23_SE,LXS24,LXS24_SE,LXS25,LXS25_SE,LXS26,LXS26_SE,LXS28,LXS28_SE,LXS31,LXS31_SE,LXS32,LXS32_SE,LXS34,LXS34_SE,LXS35,LXS35_SE,LXS36,LXS36_SE,LXS38,LXS38_SE,LXS39,LXS39_SE,LXS41,LXS41_SE,LXS42,LXS42_SE,LXS43,LXS43_SE,LXS46,LXS46_SE,LXS48,LXS48_SE,LXS49,LXS49_SE,LXS50,LXS50_SE,LXS51,LXS51_SE,LXS52,LXS52_SE,LXS54,LXS54_SE,LXS55,LXS55_SE,LXS56,LXS56_SE,LXS59,LXS59_SE,LXS60,LXS60_SE,LXS61,LXS61_SE,LXS62,LXS62_SE,LXS64,LXS64_SE,LXS66,LXS66_SE,LXS68,LXS68_SE,LXS70,LXS70_SE,LXS72,LXS72_SE,LXS73,LXS73_SE,LXS75,LXS75_SE,LXS76,LXS76_SE,LXS78,LXS78_SE,LXS79,LXS79_SE,LXS80,LXS80_SE,LXS84,LXS84_SE,LXS86,LXS86_SE,LXS87,LXS87_SE,LXS88,LXS88_SE,LXS89,LXS89_SE,LXS90,LXS90_SE,LXS92,LXS92_SE,LXS93,LXS93_SE,LXS94,LXS94_SE,LXS96,LXS96_SE,LXS97,LXS97_SE,LXS98,LXS98_SE,LXS99,LXS99_SE,LXS100,LXS100_SE,LXS101,LXS101_SE,LXS102,LXS102_SE,LXS103,LXS103_SE,LXS107,LXS107_SE,LXS110,LXS110_SE,LXS112,LXS112_SE,LXS114,LXS114_SE,LXS115,LXS115_SE,LXS117,LXS117_SE,LXS122,LXS122_SE,LXS123,LXS123_SE,LXS124,LXS124_SE
112,https://genenetwork.org/show_trait?trait_id=ILM5900050&dataset=Illum_LXS_Hipp_quant_nb0807,mouse,LXS,Illum_LXS_Hipp_quant_nb0807,ILM5900050,Irgq,"immunity-related GTPase family, Q; 3' UTR",3' UTR,N/A,7,24.534619,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.534619,24.534669,4,84.276724,rs13477813,8.10411680416273,0.876,7.43297848101266,7.3845,0.0722799,7.37071,0.0580567,7.65201,0.0,7.64105,0.0,7.25711,0.0404288,7.56919,0.00595384,7.43389,0.125759,7.52383,0.0300909,7.43115,0.152544,7.41935,0.0987121,7.56492,0.094724,7.54091,0.114495,7.41379,0.0573817,7.61369,0.0423416,7.39861,0.0212344,7.22164,0.099992,7.45104,0.0620592,7.46047,0.00346482,7.44192,0.0202303,7.502,0.0649442,7.61146,0.129079,7.51403,0.00338351,7.32531,0.134753,7.60046,0.0486596,7.3378,0.0885298,7.24627,0.0145134,7.45584,0.104323,7.10548,0.027563,7.49677,0.0038608,7.47266,0.128616,7.51775,0.0108258,7.4552,0.0195444,7.21297,0.216498,7.27795,0.0292035,7.43958,0.0796273,7.13827,0.0378055,7.65126,0.0461458,7.23512,0.10328,7.38654,0.0675004,7.28978,0.101046,7.42196,0.0804016,7.4177,0.129733,x,x,7.38456,0.114056,7.66237,0.061734,7.48911,0.0795,7.34337,0.163041,7.66365,0.158576,7.31955,0.0427517,7.36625,0.0079797,7.57799,0.0288888,7.4585,0.135354,7.32604,0.0261736,x,x,7.35093,0.0086267,7.44167,0.0758443,7.57735,0.00771807,7.48926,0.108658,7.49482,0.0695581,7.60821,0.00428507,7.63288,0.190304,7.27203,0.0449861,7.4433,0.0306107,7.58843,0.0709405,7.30944,0.026315,7.40785,0.019099,7.40549,0.139102,7.45535,0.0720047,7.47225,0.0723476,7.53348,0.0220829,7.47063,0.188536,7.42682,0.0531603,7.17058,0.0735603,7.1871,0.013785,7.49073,0.00199051,7.33512,0.108424,7.54871,0.126816,7.45489,0.0876777,7.29578,0.0777535,7.40925,0.0699611,7.43962,0.0896258
113,https://genenetwork.org/show_trait?trait_id=ILM4200575&dataset=Illum_LXS_Hipp_quant_nb0807,mouse,LXS,Illum_LXS_Hipp_quant_nb0807,ILM4200575,Irgq,"immunity-related GTPase family, Q; exon 4",exon 4,N/A,7,24.534379,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.534379,24.534429,15,95.144975,rs6285067,11.995878616252801,0.305,6.68008569620253,6.74457,0.0673093,6.64256,0.121609,6.90448,0.0,6.57802,0.0,6.64765,0.076219,6.78904,0.0185191,6.67146,0.148454,6.62948,0.0224011,6.58657,0.00401283,6.62923,0.0534891,6.51417,0.00958837,6.78901,0.118995,6.58839,0.00966615,6.59934,0.0187666,6.71723,0.128782,6.50239,0.0283585,6.57592,0.0571696,6.56469,0.0764665,6.5945,0.0777853,6.61451,0.0690667,6.9,0.0884803,6.65429,0.120067,6.79611,0.0454139,6.7488,0.141503,6.73128,0.0136259,6.6141,0.00656195,6.82193,0.0309182,6.7064,0.0131168,6.74709,0.000236881,6.82585,0.130012,6.62354,0.12397,6.51865,0.0393788,6.71871,0.134767,6.6654,0.0522092,6.57508,0.0401177,6.65317,0.0411996,6.63421,0.0918956,6.67381,0.0246992,6.78172,0.0489459,6.76281,0.00400576,6.88211,0.0168433,6.67945,0.142719,x,x,6.66345,0.0113066,6.6448,0.009751,6.82531,0.0140926,6.53869,0.0551119,6.71636,0.0525345,6.67414,0.0490131,6.70304,0.00344715,6.69402,0.0363064,6.73822,0.0851569,6.82692,0.0989949,x,x,6.81236,0.0301334,6.56912,0.0675322,6.83071,0.0563882,6.67199,0.0275135,6.67426,0.0562645,6.62012,0.0629007,6.53365,0.0406197,6.61247,0.0319648,6.67854,0.0831876,6.65756,0.0313637,6.64655,0.0288535,6.53022,0.0407753,6.75249,0.088954,6.71408,0.0109778,6.68808,0.013138,6.69098,0.0553488,6.58361,0.0507879,6.66723,0.0597187,6.74635,0.0376322,6.5725,0.0148139,6.69984,0.108718,6.67013,0.0505723,6.74956,0.0396934,6.5724,0.0285636,6.62102,0.0467115,6.62093,0.00755544,6.91735,0.0238931
114,https://genenetwork.org/show_trait?trait_id=ILM2260047&dataset=Illum_LXS_Hipp_quant0807,mouse,LXS,Illum_LXS_Hipp_quant0807,ILM2260047,Irgq,"immunity-related GTPase family, Q; 3' UTR",3' UTR,N/A,7,24.538391,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.538391,24.538441,7,19.794682,rs3672220,15.374870793021,0.081,12.4475962025316,12.5462,0.0868481,12.5548,0.120088,12.5599,0.0,12.4413,0.0,12.653,0.0838275,12.6062,0.132335,12.3837,0.170519,12.6177,0.119112,12.7075,0.0359917,12.3223,0.0542351,12.5362,0.0450781,12.1156,0.00304056,12.2893,0.0590788,12.5915,0.0668569,12.4425,0.0786303,12.6419,0.032138,12.5873,0.0480479,12.5538,0.0234759,12.3533,0.000388909,12.746,0.13884,11.9223,0.105712,12.5711,0.0743169,11.9299,0.0232638,12.4188,0.0808223,12.7009,0.0623668,12.5315,0.0855246,12.4397,0.162281,12.2198,0.0723724,12.445,0.0821658,12.2398,0.0172181,12.4692,0.0115966,12.3256,0.0307945,12.3225,0.129896,12.2106,0.00339411,12.3958,0.093126,12.3578,0.00795495,12.8532,0.013329,12.548,0.0826961,12.5422,0.0228042,12.5531,0.0368403,12.5694,0.0655842,12.2433,0.0999495,x,x,12.1141,0.266155,12.562,0.188232,12.3407,0.0346836,12.5297,0.00431335,12.7338,0.101965,12.3407,0.0457852,12.6625,0.0885298,12.5164,0.0931967,12.3902,0.183671,12.2644,0.0758018,x,x,12.7698,0.137214,12.4304,0.0620486,12.5594,0.0726552,12.4441,0.0726552,12.8384,0.0238295,12.7509,0.0410829,12.0184,0.0233699,12.2571,0.101293,12.5758,0.124097,12.5345,0.0922067,12.4077,0.102354,12.3232,0.094328,12.461,0.186676,12.3812,0.10444,12.1911,0.0223092,12.259,0.0419314,12.2555,0.0652306,12.5623,0.156271,12.6276,0.171862,12.6388,0.164968,12.2051,0.0442649,12.2345,0.0844993,12.2883,0.196717,12.5301,0.13778,12.6085,0.109213,12.0307,0.224188,12.6627,0.170201
115,https://genenetwork.org/show_trait?trait_id=ILM5900050&dataset=Illum_LXS_Hipp_quant0807,mouse,LXS,Illum_LXS_Hipp_quant0807,ILM5900050,Irgq,"immunity-related GTPase family, Q; 3' UTR",3' UTR,N/A,7,24.534619,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.534619,24.534669,4,84.276724,rs13477813,8.96973729622549,0.781,7.26803721518987,7.23895,0.0307468,7.22901,0.0262527,7.38987,0.0,7.38171,0.0,7.18063,0.0129259,7.33098,0.00398808,7.26964,0.0641699,7.30278,0.0186004,7.27635,0.0775555,7.2554,0.0486136,7.3379,0.0624517,7.32724,0.0722204,7.24512,0.0277363,7.36355,0.0302677,7.2345,0.00984646,7.17619,0.0297126,7.26467,0.0327815,7.26499,0.00187737,7.25568,0.0104475,7.29358,0.0383252,7.37715,0.0909198,7.29569,0.00205061,7.22137,0.05333,7.35478,0.034125,7.21612,0.0355286,7.17601,0.00448659,7.27557,0.0557766,7.13983,0.00593616,7.28543,0.00225921,7.29111,0.071188,7.29807,0.00659731,7.26262,0.0104228,7.20198,0.068455,7.18682,0.00985353,7.26168,0.0410087,7.14762,0.00884944,7.39137,0.0346518,7.18102,0.0318552,7.23372,0.0305223,7.19963,0.0359422,7.25286,0.0397253,7.26254,0.0639083,x,x,7.24224,0.0518415,7.40131,0.046959,7.28863,0.0456367,7.23758,0.0682782,7.42231,0.119123,7.20271,0.0161574,7.21965,0.00340472,7.33772,0.0196257,7.28538,0.072786,7.20402,0.0100303,x,x,7.21325,0.00352846,7.26206,0.0392374,7.33653,0.00523966,7.29505,0.0622431,7.29017,0.0404359,7.35789,0.00303349,7.41127,0.136295,7.18587,0.0149765,7.25707,0.0158675,7.3493,0.0487409,7.19778,0.00965908,7.23874,0.00906157,7.25922,0.066765,7.26861,0.0384419,7.27786,0.0401,7.3083,0.0139053,7.31042,0.103906,7.25099,0.0265271,7.15818,0.018908,7.15903,0.00364867,7.28189,0.00115258,7.21903,0.0435118,7.33535,0.0809178,7.27135,0.0467716,7.19792,0.0278353,7.2448,0.0334992,7.26373,0.046213
116,https://genenetwork.org/show_trait?trait_id=ILM4200575&dataset=Illum_LXS_Hipp_quant0807,mouse,LXS,Illum_LXS_Hipp_quant0807,ILM4200575,Irgq,"immunity-related GTPase family, Q; exon 4",exon 4,N/A,7,24.534379,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.534379,24.534429,15,95.144975,rs6285067,11.6005564986471,0.341,7.0815106329113995,7.08792,0.00744388,7.08109,0.0107706,7.10485,0.0,7.07162,0.0,7.07802,0.00649124,7.09082,0.00202233,7.08269,0.0134916,7.07574,0.00183848,7.07227,0.000307591,7.07604,0.0043982,7.06706,0.000650538,7.09373,0.0132759,7.07243,0.000738927,7.0733,0.00146371,7.08633,0.0126077,7.06634,0.00189505,7.07186,0.00430982,7.07132,0.00567453,7.07366,0.00606344,7.07509,0.00555786,7.10647,0.012187,7.07989,0.0104723,7.09197,0.00503106,7.09035,0.0147644,7.08482,0.00133643,7.07443,0.000523259,7.09466,0.0035921,7.08244,0.00122683,7.08635,2.47487e-05,7.09886,0.0156589,7.07731,0.0102707,7.06752,0.00270468,7.08676,0.0132618,7.07911,0.00456437,7.0716,0.00301227,7.07789,0.00352493,7.07724,0.00767918,7.07954,0.00218496,7.09044,0.00527855,7.08796,0.000413657,7.10194,0.00220264,7.08319,0.0131239,x,x,7.07855,0.000979343,7.07695,0.000820244,7.09489,0.00164756,7.06909,0.00391384,7.08382,0.00502753,7.07984,0.00434871,7.0821,0.000321734,7.08147,0.00333047,7.0868,0.00853831,7.0973,0.0118016,x,x,7.09355,0.00343654,7.07151,0.00504167,7.09622,0.00669277,7.0794,0.00242538,7.07997,0.00499924,7.07544,0.00510178,7.06858,0.00285671,7.07443,0.00255266,7.08094,0.0074918,7.07817,0.00270115,7.07721,0.00243598,7.06834,0.00285318,7.0884,0.0091641,7.08315,0.00103945,7.08075,0.00119147,7.08147,0.00506288,7.07236,0.00387141,7.07941,0.0052432,7.08655,0.00379363,7.07123,0.00110662,7.08376,0.0102389,7.07951,0.00445831,7.0869,0.00402344,7.0713,0.00213546,7.07527,0.00378656,7.07498,0.000611647,7.10681,0.00336583
117,https://genenetwork.org/show_trait?trait_id=ILM2260047&dataset=Illum_LXS_Hipp_loess_nb0807,mouse,LXS,Illum_LXS_Hipp_loess_nb0807,ILM2260047,Irgq,"immunity-related GTPase family, Q; 3' UTR",3' UTR,N/A,7,24.538391,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.538391,24.538441,7,19.794682,rs3672220,15.1487354517664,0.054,12.431582278481,12.563,0.0811438,12.5642,0.13061,12.5275,0.0,12.4287,0.0,12.6698,0.0607051,12.5763,0.0993131,12.3438,0.167231,12.6069,0.119395,12.6423,0.0473762,12.3331,0.053033,12.4839,0.0458559,12.1551,0.00869741,12.302,0.0696147,12.5843,0.0737866,12.4361,0.0747058,12.5539,0.0357442,12.6059,0.0285671,12.5476,0.0309006,12.3528,0.0225214,12.7115,0.119289,11.9566,0.0838982,12.504,0.0826254,11.944,0.0059397,12.373,0.0598919,12.6272,0.062084,12.5381,0.0542704,12.4605,0.161291,12.2163,0.0844993,12.46,0.0588313,12.251,0.00254558,12.461,0.00565685,12.3235,0.0648417,12.3592,0.122153,12.1972,0.0113137,12.2554,0.168574,12.374,0.00905097,12.7492,0.023582,12.4842,0.0894137,12.5249,0.00615183,12.5127,0.07064,12.5093,0.0478004,12.2478,0.128128,x,x,12.1373,0.215915,12.4919,0.152523,12.3712,0.0581949,12.4912,0.00342947,12.7155,0.100727,12.3348,0.0517249,12.6548,0.0689076,12.5166,0.0952826,12.4244,0.166806,12.2936,0.0838629,x,x,12.7385,0.129294,12.4205,0.0598212,12.4891,0.0509117,12.3891,0.103591,12.7872,0.00682358,12.7536,0.02786,12.0329,0.0496035,12.2268,0.121375,12.5618,0.0904036,12.5105,0.0745998,12.4222,0.0867974,12.3082,0.0688368,12.5119,0.169458,12.3785,0.114198,12.2241,0.000565685,12.2829,0.0363099,12.1749,0.0817415,12.5258,0.125052,12.5729,0.132158,12.6071,0.182469,12.1812,0.0435578,12.2083,0.0760493,12.2617,0.168822,12.5282,0.155493,12.5813,0.0946462,12.0295,0.238931,12.6372,0.147432
118,https://genenetwork.org/show_trait?trait_id=ILM2260047&dataset=Illum_LXS_Hipp_NOS_1008,mouse,LXS,Illum_LXS_Hipp_NOS_1008,ILM2260047,Irgq,"immunity-related GTPase family, Q; 3' UTR",3' UTR,N/A,7,24.538391,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.538391,24.538441,10,12.912687,rs13480504,12.3793940289992,0.334,12.555515151515152,12.439,0.321,12.512,0.26,x,x,x,x,x,x,12.855,0.202,x,x,12.501,0.222,x,x,x,x,x,x,x,x,12.928,0.062,12.62,0.035,12.732,,x,x,12.542,0.207,x,x,12.79,0.078,12.435,0.129,x,x,x,x,12.162,0.015,x,x,x,x,12.234,0.221,x,x,12.417,,x,x,12.748,0.145,12.528,0.298,12.504,0.025,x,x,x,x,12.466,0.243,12.252,0.008,x,x,12.532,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,12.392,0.238,x,x,x,x,x,x,x,x,x,x,x,x,12.754,0.039,x,x,12.404,0.168,x,x,x,x,x,x,12.626,0.149,x,x,12.396,0.037,12.458,0.056,x,x,x,x,x,x,12.774,0.14,12.659,0.358,12.484,0.42,12.756,0.282,x,x,x,x,12.46,0.224,x,x,12.534,0.185,x,x,x,x,x,x,x,x,12.648,0.214,12.79,0.172,x,x
119,https://genenetwork.org/show_trait?trait_id=ILM4200575&dataset=Illum_LXS_Hipp_NOS_1008,mouse,LXS,Illum_LXS_Hipp_NOS_1008,ILM4200575,Irgq,"immunity-related GTPase family, Q; exon 4",exon 4,N/A,7,24.534379,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.534379,24.534429,9,62.363995,rs6172647,10.771646760766501,0.494,6.826212121212122,6.828,0.116,6.988,0.046,x,x,x,x,x,x,6.814,0.099,x,x,6.87,0.089,x,x,x,x,x,x,x,x,6.802,0.023,6.843,0.093,6.804,,x,x,6.746,0.187,x,x,6.706,0.049,6.757,0.105,x,x,x,x,6.907,0.011,x,x,x,x,6.734,0.109,x,x,6.587,,x,x,6.985,0.12,6.772,0.077,6.912,0.153,x,x,x,x,6.826,0.03,6.756,0.048,x,x,6.921,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.824,0.065,x,x,x,x,x,x,x,x,x,x,x,x,6.749,0.144,x,x,6.982,0.076,x,x,x,x,x,x,6.808,0.085,x,x,6.954,0.127,6.708,0.305,x,x,x,x,x,x,6.866,0.049,6.88,0.116,6.915,0.003,6.75,0.006,x,x,x,x,6.834,0.107,x,x,6.85,0.25,x,x,x,x,x,x,x,x,6.776,0.07,6.811,0.05,x,x
120,https://genenetwork.org/show_trait?trait_id=ILM5900050&dataset=Illum_LXS_Hipp_NOS_1008,mouse,LXS,Illum_LXS_Hipp_NOS_1008,ILM5900050,Irgq,"immunity-related GTPase family, Q; 3' UTR",3' UTR,N/A,7,24.534619,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.534619,24.534669,12,58.002405,rs13481471,15.0732310636781,0.169,8.10778787878788,8.174,0.177,8.056,0.148,x,x,x,x,x,x,8.223,0.158,x,x,7.942,0.082,x,x,x,x,x,x,x,x,8.262,0.125,8.1,0.17,8.267,,x,x,8.248,0.143,x,x,8.061,0.299,8.328,0.091,x,x,x,x,8.034,0.084,x,x,x,x,8.066,0.175,x,x,8.309,,x,x,8.328,0.331,7.989,0.103,8.114,0.047,x,x,x,x,7.89,0.101,7.995,0.136,x,x,8.007,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.043,0.074,x,x,x,x,x,x,x,x,x,x,x,x,7.874,0.217,x,x,8.27,0.035,x,x,x,x,x,x,8.144,0.119,x,x,8.224,0.139,8.346,0.123,x,x,x,x,x,x,8.002,0.122,7.956,0.18,8.348,0.047,8.068,0.288,x,x,x,x,7.971,0.0,x,x,8.081,0.093,x,x,x,x,x,x,x,x,7.885,0.227,7.952,0.128,x,x
121,https://genenetwork.org/show_trait?trait_id=ILM2260047&dataset=Illum_LXS_Hipp_NOE_1008,mouse,LXS,Illum_LXS_Hipp_NOE_1008,ILM2260047,Irgq,"immunity-related GTPase family, Q; 3' UTR",3' UTR,N/A,7,24.538391,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.538391,24.538441,7,25.138164,CEL-7_13089324,7.36934441124361,0.913,12.6409696969697,12.764,0.209,12.903,0.078,x,x,x,x,x,x,12.613,0.394,x,x,12.615,0.067,x,x,x,x,x,x,x,x,12.628,0.011,13.081,0.073,12.786,,x,x,12.671,0.263,x,x,12.567,0.289,12.832,0.144,x,x,x,x,12.317,0.045,x,x,x,x,12.596,0.053,x,x,12.685,0.034,x,x,12.9,,12.64,0.432,12.864,0.016,x,x,x,x,12.754,0.157,12.396,0.166,x,x,12.372,0.12,x,x,x,x,x,x,x,x,x,x,x,x,x,x,12.11,0.123,x,x,x,x,x,x,x,x,x,x,x,x,12.772,0.16,x,x,12.596,0.298,x,x,x,x,x,x,12.846,0.034,x,x,12.314,0.072,12.157,,x,x,x,x,x,x,12.512,0.349,12.698,0.286,12.684,0.059,12.618,0.199,x,x,x,x,12.826,0.146,x,x,12.647,0.198,x,x,x,x,x,x,x,x,12.545,0.221,12.843,0.154,x,x
122,https://genenetwork.org/show_trait?trait_id=ILM4200575&dataset=Illum_LXS_Hipp_NOE_1008,mouse,LXS,Illum_LXS_Hipp_NOE_1008,ILM4200575,Irgq,"immunity-related GTPase family, Q; exon 4",exon 4,N/A,7,24.534379,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.534379,24.534429,15,89.887787,D15Mit171,7.93921957497166,0.869,6.879363636363636,6.95,0.009,6.882,0.025,x,x,x,x,x,x,6.899,0.09,x,x,6.906,0.05,x,x,x,x,x,x,x,x,6.935,0.151,6.818,0.085,6.841,,x,x,6.951,0.052,x,x,6.767,0.059,6.889,0.001,x,x,x,x,6.854,0.173,x,x,x,x,6.993,0.042,x,x,6.797,0.214,x,x,6.965,,6.998,0.325,7.155,0.24,x,x,x,x,6.822,0.01,6.909,0.011,x,x,6.845,0.083,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.81,0.048,x,x,x,x,x,x,x,x,x,x,x,x,6.694,0.079,x,x,6.976,0.121,x,x,x,x,x,x,6.786,0.011,x,x,6.778,0.042,6.836,,x,x,x,x,x,x,6.845,0.006,6.94,0.076,6.79,0.06,6.978,0.034,x,x,x,x,6.886,0.04,x,x,6.929,0.062,x,x,x,x,x,x,x,x,6.733,0.171,6.862,0.106,x,x
123,https://genenetwork.org/show_trait?trait_id=ILM5900050&dataset=Illum_LXS_Hipp_NOE_1008,mouse,LXS,Illum_LXS_Hipp_NOE_1008,ILM5900050,Irgq,"immunity-related GTPase family, Q; 3' UTR",3' UTR,N/A,7,24.534619,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.534619,24.534669,5,112.75655,rs3655095,10.0670664803275,0.686,8.16060606060606,8.343,0.064,8.178,0.202,x,x,x,x,x,x,8.008,0.067,x,x,8.053,0.183,x,x,x,x,x,x,x,x,8.208,0.086,8.366,0.024,8.189,,x,x,8.194,0.204,x,x,8.055,0.085,8.16,0.061,x,x,x,x,8.087,0.133,x,x,x,x,8.099,0.397,x,x,8.078,0.222,x,x,8.301,,8.23,0.202,8.342,0.303,x,x,x,x,8.038,0.305,8.067,0.203,x,x,7.988,0.01,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.998,0.077,x,x,x,x,x,x,x,x,x,x,x,x,8.012,0.145,x,x,8.052,0.274,x,x,x,x,x,x,8.174,0.288,x,x,8.148,0.069,8.188,,x,x,x,x,x,x,8.284,0.103,8.208,0.237,8.286,0.184,8.226,0.062,x,x,x,x,8.285,0.013,x,x,8.185,0.353,x,x,x,x,x,x,x,x,8.13,0.167,8.14,0.055,x,x
124,https://genenetwork.org/show_trait?trait_id=ILM5900050&dataset=Illum_LXS_Hipp_loess_nb0807,mouse,LXS,Illum_LXS_Hipp_loess_nb0807,ILM5900050,Irgq,"immunity-related GTPase family, Q; 3' UTR",3' UTR,N/A,7,24.534619,"AF322649, FKSG27, IRGQ1, Irgq1",210146,N/A,Mm.41108,+,5.0,50.0,24.534619,24.534669,4,84.276724,rs13477813,10.0127038488558,0.576,7.44803974683544,7.39959,0.0740799,7.38225,0.0559476,7.7393,0.0,7.72576,0.0,7.26183,0.0485606,7.59584,0.0164614,7.46995,0.111136,7.51414,0.0291116,7.46124,0.14076,7.41083,0.109011,7.5449,0.0797793,7.57921,0.142874,7.42394,0.0560771,7.60068,0.0345705,7.40063,0.0210647,7.28387,0.0904955,7.44987,0.0616456,7.46831,0.000919239,7.44075,0.0201349,7.49965,0.0573039,7.67415,0.197067,7.52355,0.0018809,7.31356,0.135054,7.6368,0.0781636,7.34981,0.0906369,7.26377,0.0422072,7.4696,0.121965,7.13855,0.0581949,7.49662,0.0041189,7.55675,0.150939,7.51666,0.00778171,7.47018,0.00671751,7.16559,0.260449,7.29222,0.022288,7.47879,0.0478252,7.13943,0.00759786,7.64988,0.0436638,7.2827,0.0970186,7.39311,0.0642442,7.306,0.0896152,7.44428,0.067207,7.43455,0.11423,x,x,7.37899,0.117808,7.64859,0.0614723,7.48067,0.0698869,7.38748,0.14286,7.6371,0.113508,7.34191,0.0294864,7.38171,0.00933735,7.57222,0.0326153,7.52726,0.171572,7.32435,0.0284999,x,x,7.34327,0.0148174,7.46486,0.0670938,7.58061,0.0050947,7.48117,0.098302,7.49524,0.0710713,7.61305,0.0145523,7.61584,0.167008,7.28444,0.0703677,7.45411,0.0353341,7.58073,0.0637987,7.32602,0.0223092,7.42629,0.017713,7.47172,0.139823,7.47723,0.0695546,7.46582,0.0650255,7.52761,0.0208738,7.49287,0.147655,7.44947,0.0470261,7.19691,0.0909092,7.23597,0.00977575,7.49498,0.000809637,7.37298,0.0867868,7.55539,0.117387,7.47623,0.0769969,7.3245,0.0631022,7.40806,0.0743346,7.4504,0.0945579
