chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	 Rasrelated associated with diabetes 
1	rs13476030	104876883	0	X	Y	0.267	-9.897061e-01	2.858849e+00	1.000000e-05	7.295094e-01	0	 Rasrelated associated with diabetes 
1	rs32565357	105111772	0	X	Y	0.267	-9.897061e-01	2.858849e+00	1.000000e-05	7.295094e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000189	-9	0	X	Y	0.267	-9.897061e-01	2.858849e+00	1.000000e-05	7.295094e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000643	-9	0	X	Y	0.267	-9.897061e-01	2.858849e+00	1.000000e-05	7.295094e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000190	-9	0	X	Y	0.275	1.227293e+00	2.853933e+00	1.000000e-05	6.675638e-01	0	 Rasrelated associated with diabetes 
1	rs32697536	105583184	0	X	Y	0.275	1.227293e+00	2.853933e+00	1.000000e-05	6.675638e-01	0	 Rasrelated associated with diabetes 
1	rs30506144	105777024	0	X	Y	0.275	1.227293e+00	2.853933e+00	1.000000e-05	6.675638e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000191	-9	0	X	Y	0.275	1.227293e+00	2.853933e+00	1.000000e-05	6.675638e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000644	-9	0	X	Y	0.275	1.227293e+00	2.853933e+00	1.000000e-05	6.675638e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000192	-9	0	X	Y	0.271	1.341409e+00	2.862490e+00	1.000000e-05	6.397786e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000193	-9	0	X	Y	0.273	1.439555e+00	2.864776e+00	1.000000e-05	6.157851e-01	0	 Rasrelated associated with diabetes 
1	rs30488981	106319361	0	X	Y	0.273	1.439555e+00	2.864776e+00	1.000000e-05	6.157851e-01	0	 Rasrelated associated with diabetes 
1	rs30487561	106321454	0	X	Y	0.273	1.439555e+00	2.864776e+00	1.000000e-05	6.157851e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000645	-9	0	X	Y	0.272	1.511426e+00	2.856348e+00	1.000000e-05	5.972033e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000646	-9	0	X	Y	0.273	1.533728e+00	2.850608e+00	1.000000e-05	5.910618e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000647	-9	0	X	Y	0.273	1.533728e+00	2.850608e+00	1.000000e-05	5.910618e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000194	-9	0	X	Y	0.273	1.533728e+00	2.850608e+00	1.000000e-05	5.910618e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000195	-9	0	X	Y	0.276	1.430314e+00	2.861951e+00	1.000000e-05	6.177055e-01	0	 Rasrelated associated with diabetes 
1	rs47647099	106591071	0	X	Y	0.276	1.430314e+00	2.861951e+00	1.000000e-05	6.177055e-01	0	 Rasrelated associated with diabetes 
1	rs49762567	106591714	0	X	Y	0.276	1.430314e+00	2.861951e+00	1.000000e-05	6.177055e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000196	-9	0	X	Y	0.276	1.430314e+00	2.861951e+00	1.000000e-05	6.177055e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000197	-9	0	X	Y	0.276	1.430314e+00	2.861951e+00	1.000000e-05	6.177055e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000648	-9	0	X	Y	0.276	1.430314e+00	2.861951e+00	1.000000e-05	6.177055e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000198	-9	0	X	Y	0.281	1.410632e+00	2.854393e+00	1.000000e-05	6.216287e-01	0	 Rasrelated associated with diabetes 
1	rs31994637	106835365	0	X	Y	0.281	1.410632e+00	2.854393e+00	1.000000e-05	6.216287e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000199	-9	0	X	Y	0.281	1.410632e+00	2.854393e+00	1.000000e-05	6.216287e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000200	-9	0	X	Y	0.281	1.410632e+00	2.854393e+00	1.000000e-05	6.216287e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000649	-9	0	X	Y	0.281	1.410632e+00	2.854393e+00	1.000000e-05	6.216287e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000201	-9	0	X	Y	0.276	1.335366e+00	2.848231e+00	1.000000e-05	6.396183e-01	0	 Rasrelated associated with diabetes 
1	rs31960226	107486168	0	X	Y	0.276	1.335366e+00	2.848231e+00	1.000000e-05	6.396183e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000202	-9	0	X	Y	0.276	1.335366e+00	2.848231e+00	1.000000e-05	6.396183e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000203	-9	0	X	Y	0.273	1.438513e+00	2.837063e+00	1.000000e-05	6.125999e-01	0	 Rasrelated associated with diabetes 
1	rs32738873	108383180	0	X	Y	0.273	1.438513e+00	2.837063e+00	1.000000e-05	6.125999e-01	0	 Rasrelated associated with diabetes 
1	rs31744083	108386362	0	X	Y	0.273	1.438513e+00	2.837063e+00	1.000000e-05	6.125999e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000204	-9	0	X	Y	0.273	1.438513e+00	2.837063e+00	1.000000e-05	6.125999e-01	0	 Rasrelated associated with diabetes 
1	rs47329570	108912083	0	X	Y	0.273	1.438513e+00	2.837063e+00	1.000000e-05	6.125999e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000205	-9	0	X	Y	0.271	1.412482e+00	2.834701e+00	1.000000e-05	6.187510e-01	0	 Rasrelated associated with diabetes 
1	rs31960159	108971258	0	X	Y	0.269	1.717037e+00	2.831803e+00	1.000000e-05	5.448739e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000650	-9	0	X	Y	0.267	1.980637e+00	2.829122e+00	1.000000e-05	4.845642e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000206	-9	0	X	Y	0.265	1.709093e+00	2.828160e+00	1.000000e-05	5.462187e-01	0	 Rasrelated associated with diabetes 
1	rs13476045	109064276	0	X	Y	0.265	1.709093e+00	2.828160e+00	1.000000e-05	5.462187e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000207	-9	0	X	Y	0.265	1.709093e+00	2.828160e+00	1.000000e-05	5.462187e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000651	-9	0	X	Y	0.265	1.709093e+00	2.828160e+00	1.000000e-05	5.462187e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000208	-9	0	X	Y	0.261	2.042991e+00	2.838082e+00	1.000000e-05	4.723332e-01	0	 Rasrelated associated with diabetes 
1	rs31935680	109540731	0	X	Y	0.261	2.042991e+00	2.838082e+00	1.000000e-05	4.723332e-01	0	 Rasrelated associated with diabetes 
1	rs3685919	109631744	0	X	Y	0.261	2.042991e+00	2.838082e+00	1.000000e-05	4.723332e-01	0	 Rasrelated associated with diabetes 
1	rs6319405	110466532	0	X	Y	0.261	2.042991e+00	2.838082e+00	1.000000e-05	4.723332e-01	0	 Rasrelated associated with diabetes 
1	rs3710646	110950866	0	X	Y	0.261	2.042991e+00	2.838082e+00	1.000000e-05	4.723332e-01	0	 Rasrelated associated with diabetes 
1	rs30584583	113394307	0	X	Y	0.261	2.042991e+00	2.838082e+00	1.000000e-05	4.723332e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000209	-9	0	X	Y	0.261	2.042991e+00	2.838082e+00	1.000000e-05	4.723332e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000652	-9	0	X	Y	0.261	2.042991e+00	2.838082e+00	1.000000e-05	4.723332e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000210	-9	0	X	Y	0.263	2.306577e+00	2.838495e+00	1.000000e-05	4.172666e-01	0	 Rasrelated associated with diabetes 
1	rs51800183	114016746	0	X	Y	0.263	2.306577e+00	2.838495e+00	1.000000e-05	4.172666e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000211	-9	0	X	Y	0.263	2.306577e+00	2.838495e+00	1.000000e-05	4.172666e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000212	-9	0	X	Y	0.263	2.306577e+00	2.838495e+00	1.000000e-05	4.172666e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000653	-9	0	X	Y	0.263	2.306577e+00	2.838495e+00	1.000000e-05	4.172666e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000654	-9	0	X	Y	0.264	2.179187e+00	2.832806e+00	1.000000e-05	4.425068e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000213	-9	0	X	Y	0.264	2.179187e+00	2.832806e+00	1.000000e-05	4.425068e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000214	-9	0	X	Y	0.264	2.179187e+00	2.832806e+00	1.000000e-05	4.425068e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000655	-9	0	X	Y	0.264	2.179187e+00	2.832806e+00	1.000000e-05	4.425068e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000656	-9	0	X	Y	0.265	2.058177e+00	2.827170e+00	1.000000e-05	4.673389e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000215	-9	0	X	Y	0.265	2.058177e+00	2.827170e+00	1.000000e-05	4.673389e-01	0	 Rasrelated associated with diabetes 
1	rs48823920	115287745	0	X	Y	0.265	2.058177e+00	2.827170e+00	1.000000e-05	4.673389e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000216	-9	0	X	Y	0.265	2.058177e+00	2.827170e+00	1.000000e-05	4.673389e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000657	-9	0	X	Y	0.265	2.058177e+00	2.827170e+00	1.000000e-05	4.673389e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000217	-9	0	X	Y	0.261	2.508176e+00	2.822882e+00	1.000000e-05	3.751718e-01	0	 Rasrelated associated with diabetes 
1	rs30719160	115659440	0	X	Y	0.261	2.508176e+00	2.822882e+00	1.000000e-05	3.751718e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000218	-9	0	X	Y	0.261	2.508176e+00	2.822882e+00	1.000000e-05	3.751718e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000658	-9	0	X	Y	0.261	2.508176e+00	2.822882e+00	1.000000e-05	3.751718e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000219	-9	0	X	Y	0.261	1.383944e+00	2.826178e+00	1.000000e-05	6.248119e-01	0	 Rasrelated associated with diabetes 
1	rs31471077	115938445	0	X	Y	0.261	1.383944e+00	2.826178e+00	1.000000e-05	6.248119e-01	0	 Rasrelated associated with diabetes 
1	rs30675648	115951738	0	X	Y	0.261	1.383944e+00	2.826178e+00	1.000000e-05	6.248119e-01	0	 Rasrelated associated with diabetes 
1	rs32180662	116037566	0	X	Y	0.261	1.383944e+00	2.826178e+00	1.000000e-05	6.248119e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000220	-9	0	X	Y	0.256	1.568440e+00	2.823947e+00	1.000000e-05	5.791446e-01	0	 Rasrelated associated with diabetes 
1	rs30680977	116103811	0	X	Y	0.256	1.568440e+00	2.823947e+00	1.000000e-05	5.791446e-01	0	 Rasrelated associated with diabetes 
1	rs32807094	116490700	0	X	Y	0.256	1.568440e+00	2.823947e+00	1.000000e-05	5.791446e-01	0	 Rasrelated associated with diabetes 
1	rs30637341	116557932	0	X	Y	0.256	1.568440e+00	2.823947e+00	1.000000e-05	5.791446e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000221	-9	0	X	Y	0.256	1.568440e+00	2.823947e+00	1.000000e-05	5.791446e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000659	-9	0	X	Y	0.256	1.568440e+00	2.823947e+00	1.000000e-05	5.791446e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000222	-9	0	X	Y	0.254	1.719470e+00	2.823004e+00	1.000000e-05	5.430516e-01	0	 Rasrelated associated with diabetes 
1	rs32757674	117085254	0	X	Y	0.254	1.719470e+00	2.823004e+00	1.000000e-05	5.430516e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000223	-9	0	X	Y	0.252	1.955217e+00	2.822010e+00	1.000000e-05	4.890907e-01	0	 Rasrelated associated with diabetes 
1	rs32268077	118705730	0	X	Y	0.253	1.846114e+00	2.829223e+00	1.000000e-05	5.147060e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000224	-9	0	X	Y	0.253	1.846114e+00	2.829223e+00	1.000000e-05	5.147060e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000660	-9	0	X	Y	0.253	1.846114e+00	2.829223e+00	1.000000e-05	5.147060e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000225	-9	0	X	Y	0.265	2.867521e+00	2.837827e+00	1.000000e-05	3.133125e-01	0	 Rasrelated associated with diabetes 
1	rs30725178	118850330	0	X	Y	0.265	2.867521e+00	2.837827e+00	1.000000e-05	3.133125e-01	0	 Rasrelated associated with diabetes 
1	rs30724278	118852804	0	X	Y	0.265	2.867521e+00	2.837827e+00	1.000000e-05	3.133125e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000226	-9	0	X	Y	0.265	2.867521e+00	2.837827e+00	1.000000e-05	3.133125e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000661	-9	0	X	Y	0.265	2.867521e+00	2.837827e+00	1.000000e-05	3.133125e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000227	-9	0	X	Y	0.259	2.740613e+00	2.841908e+00	1.000000e-05	3.358583e-01	0	 Rasrelated associated with diabetes 
1	rs30698282	118988073	0	X	Y	0.259	2.740613e+00	2.841908e+00	1.000000e-05	3.358583e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000228	-9	0	X	Y	0.259	2.740613e+00	2.841908e+00	1.000000e-05	3.358583e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000662	-9	0	X	Y	0.259	2.740613e+00	2.841908e+00	1.000000e-05	3.358583e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000663	-9	0	X	Y	0.259	2.740613e+00	2.841908e+00	1.000000e-05	3.358583e-01	0	 Rasrelated associated with diabetes 
1	rs3723088	120061123	0	X	Y	0.259	2.740613e+00	2.841908e+00	1.000000e-05	3.358583e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000229	-9	0	X	Y	0.259	2.740613e+00	2.841908e+00	1.000000e-05	3.358583e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000664	-9	0	X	Y	0.259	2.740613e+00	2.841908e+00	1.000000e-05	3.358583e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000230	-9	0	X	Y	0.255	2.116355e+00	2.842548e+00	1.000000e-05	4.573013e-01	0	 Rasrelated associated with diabetes 
1	rs3663708	120112911	0	X	Y	0.255	2.116355e+00	2.842548e+00	1.000000e-05	4.573013e-01	0	 Rasrelated associated with diabetes 
1	rs31007558	120147866	0	X	Y	0.255	2.116355e+00	2.842548e+00	1.000000e-05	4.573013e-01	0	 Rasrelated associated with diabetes 
1	rs30727085	120894306	0	X	Y	0.255	2.116355e+00	2.842548e+00	1.000000e-05	4.573013e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000231	-9	0	X	Y	0.255	2.116355e+00	2.842548e+00	1.000000e-05	4.573013e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000232	-9	0	X	Y	0.253	1.948901e+00	2.842593e+00	1.000000e-05	4.936369e-01	0	 Rasrelated associated with diabetes 
1	rs48015801	121148291	0	X	Y	0.253	1.948901e+00	2.842593e+00	1.000000e-05	4.936369e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000233	-9	0	X	Y	0.252	2.069828e+00	2.835228e+00	1.000000e-05	4.660933e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000665	-9	0	X	Y	0.252	2.069828e+00	2.835228e+00	1.000000e-05	4.660933e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000234	-9	0	X	Y	0.254	1.917212e+00	2.836030e+00	1.000000e-05	4.996929e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000235	-9	0	X	Y	0.252	2.074924e+00	2.835212e+00	1.000000e-05	4.649949e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000236	-9	0	X	Y	0.252	2.074924e+00	2.835212e+00	1.000000e-05	4.649949e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000237	-9	0	X	Y	0.252	1.918439e+00	2.835681e+00	1.000000e-05	4.993660e-01	0	 Rasrelated associated with diabetes 
1	rs230640887	121329451	0	X	Y	0.254	1.657853e+00	2.836726e+00	1.000000e-05	5.594952e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000238	-9	0	X	Y	0.253	1.750875e+00	2.829481e+00	1.000000e-05	5.366493e-01	0	 Rasrelated associated with diabetes 
1	rs237885247	121353007	0	X	Y	0.255	1.548995e+00	2.830439e+00	1.000000e-05	5.847172e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000239	-9	0	X	Y	0.255	1.548995e+00	2.830439e+00	1.000000e-05	5.847172e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000666	-9	0	X	Y	0.255	1.548995e+00	2.830439e+00	1.000000e-05	5.847172e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000240	-9	0	X	Y	0.251	1.668385e+00	2.843120e+00	1.000000e-05	5.578914e-01	0	 Rasrelated associated with diabetes 
1	rs48962291	122388352	0	X	Y	0.251	1.668385e+00	2.843120e+00	1.000000e-05	5.578914e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000241	-9	0	X	Y	0.251	1.668385e+00	2.843120e+00	1.000000e-05	5.578914e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000242	-9	0	X	Y	0.257	1.817521e+00	2.830447e+00	1.000000e-05	5.214134e-01	0	 Rasrelated associated with diabetes 
1	rs213804272	123990777	0	X	Y	0.261	1.315798e+00	2.839913e+00	1.000000e-05	6.435614e-01	0	 Rasrelated associated with diabetes 
1	rs47085630	124541277	0	X	Y	0.261	1.315798e+00	2.839913e+00	1.000000e-05	6.435614e-01	0	 Rasrelated associated with diabetes 
1	rs49565748	125823267	0	X	Y	0.261	1.315798e+00	2.839913e+00	1.000000e-05	6.435614e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000243	-9	0	X	Y	0.259	1.415895e+00	2.832340e+00	1.000000e-05	6.176112e-01	0	 Rasrelated associated with diabetes 
1	rs30561273	126078905	0	X	Y	0.262	1.203051e+00	2.833906e+00	1.000000e-05	6.715748e-01	0	 Rasrelated associated with diabetes 
1	rs30785490	126340209	0	X	Y	0.262	1.203051e+00	2.833906e+00	1.000000e-05	6.715748e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000244	-9	0	X	Y	0.262	1.203051e+00	2.833906e+00	1.000000e-05	6.715748e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000667	-9	0	X	Y	0.262	1.203051e+00	2.833906e+00	1.000000e-05	6.715748e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000245	-9	0	X	Y	0.264	1.004194e+00	2.835614e+00	1.000000e-05	7.235542e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000246	-9	0	X	Y	0.264	1.004194e+00	2.835614e+00	1.000000e-05	7.235542e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000668	-9	0	X	Y	0.264	1.004194e+00	2.835614e+00	1.000000e-05	7.235542e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000247	-9	0	X	Y	0.273	1.256221e+00	2.837431e+00	1.000000e-05	6.583670e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000248	-9	0	X	Y	0.273	1.256221e+00	2.837431e+00	1.000000e-05	6.583670e-01	0	 Rasrelated associated with diabetes 
1	rs32612920	126657091	0	X	Y	0.273	1.256221e+00	2.837431e+00	1.000000e-05	6.583670e-01	0	 Rasrelated associated with diabetes 
1	rs31573665	126672811	0	X	Y	0.273	1.256221e+00	2.837431e+00	1.000000e-05	6.583670e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000669	-9	0	X	Y	0.273	1.256221e+00	2.837431e+00	1.000000e-05	6.583670e-01	0	 Rasrelated associated with diabetes 
1	rs32769332	126729134	0	X	Y	0.277	8.018307e-01	2.843679e+00	1.000000e-05	7.782151e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000670	-9	0	X	Y	0.276	9.161533e-01	2.835224e+00	1.000000e-05	7.468822e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000671	-9	0	X	Y	0.275	1.059992e+00	2.840426e+00	1.000000e-05	7.093503e-01	0	 Rasrelated associated with diabetes 
1	rs32013884	126926140	0	X	Y	0.277	8.227575e-01	2.843653e+00	1.000000e-05	7.725831e-01	0	 Rasrelated associated with diabetes 
1	rs50349808	127036771	0	X	Y	0.277	8.227575e-01	2.843653e+00	1.000000e-05	7.725831e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000672	-9	0	X	Y	0.275	1.036024e+00	2.840464e+00	1.000000e-05	7.156353e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000673	-9	0	X	Y	0.270	8.146762e-01	2.841406e+00	1.000000e-05	7.745825e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000249	-9	0	X	Y	0.270	8.146762e-01	2.841406e+00	1.000000e-05	7.745825e-01	0	 Rasrelated associated with diabetes 
1	rs31348531	127049404	0	X	Y	0.270	8.146762e-01	2.841406e+00	1.000000e-05	7.745825e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000674	-9	0	X	Y	0.270	8.146762e-01	2.841406e+00	1.000000e-05	7.745825e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000250	-9	0	X	Y	0.272	5.346893e-01	2.844004e+00	1.000000e-05	8.510343e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000251	-9	0	X	Y	0.274	3.705700e-01	2.846668e+00	1.000000e-05	8.965379e-01	0	 Rasrelated associated with diabetes 
1	rs33889750	127149340	0	X	Y	0.274	3.705700e-01	2.846668e+00	1.000000e-05	8.965379e-01	0	 Rasrelated associated with diabetes 
1	rs47026905	127154464	0	X	Y	0.274	3.705700e-01	2.846668e+00	1.000000e-05	8.965379e-01	0	 Rasrelated associated with diabetes 
1	rs6263067	127168237	0	X	Y	0.274	3.705700e-01	2.846668e+00	1.000000e-05	8.965379e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000252	-9	0	X	Y	0.274	3.705700e-01	2.846668e+00	1.000000e-05	8.965379e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000253	-9	0	X	Y	0.274	3.705700e-01	2.846668e+00	1.000000e-05	8.965379e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000675	-9	0	X	Y	0.274	3.705700e-01	2.846668e+00	1.000000e-05	8.965379e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000676	-9	0	X	Y	0.275	3.233766e-01	2.841189e+00	1.000000e-05	9.094798e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000254	-9	0	X	Y	0.275	3.233766e-01	2.841189e+00	1.000000e-05	9.094798e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000677	-9	0	X	Y	0.275	3.233766e-01	2.841189e+00	1.000000e-05	9.094798e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000256	-9	0	X	Y	0.278	-2.969512e-02	2.852596e+00	1.000000e-05	9.917031e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000257	-9	0	X	Y	0.278	-2.969512e-02	2.852596e+00	1.000000e-05	9.917031e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000258	-9	0	X	Y	0.278	-2.969512e-02	2.852596e+00	1.000000e-05	9.917031e-01	0	 Rasrelated associated with diabetes 
1	rs32558546	128543327	0	X	Y	0.278	-2.969512e-02	2.852596e+00	1.000000e-05	9.917031e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000259	-9	0	X	Y	0.275	3.233766e-01	2.841189e+00	1.000000e-05	9.094798e-01	0	 Rasrelated associated with diabetes 
1	rs32101230	128543687	0	X	Y	0.271	5.796825e-01	2.835946e+00	1.000000e-05	8.382137e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000260	-9	0	X	Y	0.269	3.731438e-01	2.847596e+00	1.000000e-05	8.958572e-01	0	 Rasrelated associated with diabetes 
1	rs49892902	128544902	0	X	Y	0.271	3.975364e-01	2.849794e+00	1.000000e-05	8.891773e-01	0	 Rasrelated associated with diabetes 
1	rs8256197	128589065	0	X	Y	0.271	3.975364e-01	2.849794e+00	1.000000e-05	8.891773e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000264	-9	0	X	Y	0.269	6.019931e-01	2.847429e+00	1.000000e-05	8.327456e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000266	-9	0	X	Y	0.271	5.080969e-01	2.849719e+00	1.000000e-05	8.586432e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000267	-9	0	X	Y	0.271	5.080969e-01	2.849719e+00	1.000000e-05	8.586432e-01	0	 Rasrelated associated with diabetes 
1	rs13459051	130850953	0	X	Y	0.272	4.077188e-01	2.857925e+00	1.000000e-05	8.866789e-01	0	 Rasrelated associated with diabetes 
1	rs32335588	130863937	0	X	Y	0.273	2.969294e-01	2.852298e+00	1.000000e-05	9.171773e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000268	-9	0	X	Y	0.273	2.969294e-01	2.852298e+00	1.000000e-05	9.171773e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000269	-9	0	X	Y	0.273	2.969294e-01	2.852298e+00	1.000000e-05	9.171773e-01	0	 Rasrelated associated with diabetes 
1	rs32112067	131330549	0	X	Y	0.273	2.969294e-01	2.852298e+00	1.000000e-05	9.171773e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000270	-9	0	X	Y	0.273	2.969294e-01	2.852298e+00	1.000000e-05	9.171773e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000678	-9	0	X	Y	0.273	2.969294e-01	2.852298e+00	1.000000e-05	9.171773e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000272	-9	0	X	Y	0.281	-5.100610e-02	2.855874e+00	1.000000e-05	9.857656e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000273	-9	0	X	Y	0.281	-5.100610e-02	2.855874e+00	1.000000e-05	9.857656e-01	0	 Rasrelated associated with diabetes 
1	rs108035116	131595730	0	X	Y	0.281	-5.100610e-02	2.855874e+00	1.000000e-05	9.857656e-01	0	 Rasrelated associated with diabetes 
1	rs6250833	131661937	0	X	Y	0.278	-2.748388e-01	2.852540e+00	1.000000e-05	9.233257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000274	-9	0	X	Y	0.278	-2.748388e-01	2.852540e+00	1.000000e-05	9.233257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000679	-9	0	X	Y	0.278	-2.748388e-01	2.852540e+00	1.000000e-05	9.233257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000275	-9	0	X	Y	0.285	-2.405190e-01	2.849228e+00	1.000000e-05	9.327979e-01	0	 Rasrelated associated with diabetes 
1	rs37505705	132035118	0	X	Y	0.285	-2.405190e-01	2.849228e+00	1.000000e-05	9.327979e-01	0	 Rasrelated associated with diabetes 
1	rs31762723	132495600	0	X	Y	0.284	-3.519206e-01	2.840424e+00	1.000000e-05	9.015025e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000680	-9	0	X	Y	0.284	-3.519206e-01	2.840424e+00	1.000000e-05	9.015025e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000276	-9	0	X	Y	0.286	-3.273768e-01	2.844253e+00	1.000000e-05	9.084632e-01	0	 Rasrelated associated with diabetes 
