chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	 Rasrelated associated with diabetes 
5	rs33154315	102801101	0	X	Y	0.242	-6.148404e+00	5.196900e+00	4.578976e+00	2.379687e-01	0	 Rasrelated associated with diabetes 
5	rs3720559	103012832	0	X	Y	0.242	-6.148404e+00	5.196900e+00	4.578976e+00	2.379687e-01	0	 Rasrelated associated with diabetes 
5	rs13478430	103266998	0	X	Y	0.249	-6.248987e+00	5.193544e+00	4.456062e+00	2.301011e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002765	-9	0	X	Y	0.249	-6.248987e+00	5.193544e+00	4.456062e+00	2.301011e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002766	-9	0	X	Y	0.251	-6.185829e+00	5.151873e+00	4.301787e+00	2.310783e-01	0	 Rasrelated associated with diabetes 
5	rs29732889	103391744	0	X	Y	0.251	-6.185829e+00	5.151873e+00	4.301787e+00	2.310783e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002767	-9	0	X	Y	0.250	-5.689124e+00	5.151018e+00	4.342884e+00	2.705206e-01	0	 Rasrelated associated with diabetes 
5	rs33750363	103422401	0	X	Y	0.250	-5.689124e+00	5.151018e+00	4.342884e+00	2.705206e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002768	-9	0	X	Y	0.250	-5.689124e+00	5.151018e+00	4.342884e+00	2.705206e-01	0	 Rasrelated associated with diabetes 
5	rs13478431	103438880	0	X	Y	0.250	-5.689124e+00	5.151018e+00	4.342884e+00	2.705206e-01	0	 Rasrelated associated with diabetes 
5	rs4225385	103597879	0	X	Y	0.248	-5.328519e+00	5.112856e+00	4.328459e+00	2.983990e-01	0	 Rasrelated associated with diabetes 
5	rs32034514	104082984	0	X	Y	0.247	-6.072604e+00	5.128612e+00	4.327191e+00	2.375841e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002769	-9	0	X	Y	0.259	-6.796684e+00	5.153499e+00	4.681141e+00	1.885036e-01	0	 Rasrelated associated with diabetes 
5	rs32036109	104085860	0	X	Y	0.259	-6.796684e+00	5.153499e+00	4.681141e+00	1.885036e-01	0	 Rasrelated associated with diabetes 
5	rs13478434	104143745	0	X	Y	0.262	-7.385496e+00	5.155984e+00	4.677760e+00	1.533546e-01	0	 Rasrelated associated with diabetes 
5	rs33339883	104241672	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002770	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002771	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002772	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002773	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002774	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002775	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002776	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002777	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002778	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002779	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002780	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002781	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
5	rs29780800	105400321	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002782	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002783	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002784	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002785	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002786	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002787	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002788	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002789	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002790	-9	0	X	Y	0.263	-7.880709e+00	5.162700e+00	4.779918e+00	1.282375e-01	0	 Rasrelated associated with diabetes 
5	rs13478439	105772138	0	X	Y	0.265	-8.383820e+00	5.234931e+00	4.885095e+00	1.106062e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002791	-9	0	X	Y	0.265	-8.383820e+00	5.234931e+00	4.885095e+00	1.106062e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002792	-9	0	X	Y	0.261	-7.976610e+00	5.259656e+00	4.986006e+00	1.307206e-01	0	 Rasrelated associated with diabetes 
5	rs36399719	106040417	0	X	Y	0.262	-1.012355e+01	5.315835e+00	5.517254e+00	5.807741e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000002793	-9	0	X	Y	0.262	-1.012355e+01	5.315835e+00	5.517254e+00	5.807741e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000002794	-9	0	X	Y	0.262	-1.012355e+01	5.315835e+00	5.517254e+00	5.807741e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000002795	-9	0	X	Y	0.262	-1.012355e+01	5.315835e+00	5.517254e+00	5.807741e-02	0	 Rasrelated associated with diabetes 
5	rs29781039	106334718	0	X	Y	0.262	-1.012355e+01	5.315835e+00	5.517254e+00	5.807741e-02	0	 Rasrelated associated with diabetes 
5	rs13478442	106340463	0	X	Y	0.261	-1.010656e+01	5.261161e+00	5.650827e+00	5.594487e-02	0	 Rasrelated associated with diabetes 
5	rs33408792	106491449	0	X	Y	0.264	-1.091974e+01	5.311904e+00	5.800636e+00	4.091546e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000002796	-9	0	X	Y	0.264	-1.091974e+01	5.311904e+00	5.800636e+00	4.091546e-02	0	 Rasrelated associated with diabetes 
5	rs33337735	106795083	0	X	Y	0.265	-1.145463e+01	5.351501e+00	5.929511e+00	3.334806e-02	0	 Rasrelated associated with diabetes 
5	rs33252092	106818409	0	X	Y	0.262	-9.945173e+00	5.277767e+00	5.660404e+00	6.075167e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000002797	-9	0	X	Y	0.262	-9.945173e+00	5.277767e+00	5.660404e+00	6.075167e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000002798	-9	0	X	Y	0.262	-9.945173e+00	5.277767e+00	5.660404e+00	6.075167e-02	0	 Rasrelated associated with diabetes 
5	rs29681689	107015887	0	X	Y	0.262	-1.232098e+01	5.578776e+00	6.897957e+00	2.817224e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000002799	-9	0	X	Y	0.255	-1.468460e+01	5.635958e+00	7.631124e+00	9.759172e-03	0	 Rasrelated associated with diabetes 
5	rs33545786	107072667	0	X	Y	0.257	-1.482410e+01	5.632556e+00	7.693649e+00	9.054262e-03	0	 Rasrelated associated with diabetes 
5	rs13478446	107194375	0	X	Y	0.257	-1.482410e+01	5.632556e+00	7.693649e+00	9.054262e-03	0	 Rasrelated associated with diabetes 
5	rs33120545	107694671	0	X	Y	0.256	-1.332265e+01	5.560306e+00	7.033596e+00	1.735693e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000002800	-9	0	X	Y	0.256	-1.332265e+01	5.560306e+00	7.033596e+00	1.735693e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000002801	-9	0	X	Y	0.256	-1.332265e+01	5.560306e+00	7.033596e+00	1.735693e-02	0	 Rasrelated associated with diabetes 
5	rs29551014	108065036	0	X	Y	0.256	-1.332265e+01	5.560306e+00	7.033596e+00	1.735693e-02	0	 Rasrelated associated with diabetes 
5	UNC050171931	108213560	0	X	Y	0.255	-1.271226e+01	5.570452e+00	6.801119e+00	2.337895e-02	0	 Rasrelated associated with diabetes 
5	rs239456960	108224022	0	X	Y	0.255	-1.271226e+01	5.570452e+00	6.801119e+00	2.337895e-02	0	 Rasrelated associated with diabetes 
5	rs49767107	108674384	0	X	Y	0.255	-1.271226e+01	5.570452e+00	6.801119e+00	2.337895e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000002802	-9	0	X	Y	0.255	-1.195012e+01	5.447894e+00	6.567609e+00	2.924941e-02	0	 Rasrelated associated with diabetes 
5	rs33360466	108793864	0	X	Y	0.255	-1.195012e+01	5.447894e+00	6.567609e+00	2.924941e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000002803	-9	0	X	Y	0.255	-1.195012e+01	5.447894e+00	6.567609e+00	2.924941e-02	0	 Rasrelated associated with diabetes 
5	rs49420585	110330894	0	X	Y	0.255	-1.195012e+01	5.447894e+00	6.567609e+00	2.924941e-02	0	 Rasrelated associated with diabetes 
5	rs29780222	110385941	0	X	Y	0.258	-1.157461e+00	5.359488e+00	5.315814e+00	8.292025e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002804	-9	0	X	Y	0.258	-1.157461e+00	5.359488e+00	5.315814e+00	8.292025e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002805	-9	0	X	Y	0.258	-1.157461e+00	5.359488e+00	5.315814e+00	8.292025e-01	0	 Rasrelated associated with diabetes 
5	rs33083878	110515858	0	X	Y	0.256	-3.859332e-01	5.385788e+00	5.275392e+00	9.429353e-01	0	 Rasrelated associated with diabetes 
5	rs33749141	110582881	0	X	Y	0.254	-3.211026e-02	5.395136e+00	5.263451e+00	9.952563e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002806	-9	0	X	Y	0.254	-3.211026e-02	5.395136e+00	5.263451e+00	9.952563e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002807	-9	0	X	Y	0.254	-3.211026e-02	5.395136e+00	5.263451e+00	9.952563e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002808	-9	0	X	Y	0.254	-3.211026e-02	5.395136e+00	5.263451e+00	9.952563e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002809	-9	0	X	Y	0.254	-3.211026e-02	5.395136e+00	5.263451e+00	9.952563e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002810	-9	0	X	Y	0.254	-3.211026e-02	5.395136e+00	5.263451e+00	9.952563e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002811	-9	0	X	Y	0.254	-3.211026e-02	5.395136e+00	5.263451e+00	9.952563e-01	0	 Rasrelated associated with diabetes 
5	rs29549719	111216249	0	X	Y	0.254	-3.211026e-02	5.395136e+00	5.263451e+00	9.952563e-01	0	 Rasrelated associated with diabetes 
5	rs215167837	111290055	0	X	Y	0.256	2.413947e+00	5.410051e+00	5.256489e+00	6.558660e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002812	-9	0	X	Y	0.256	2.413947e+00	5.410051e+00	5.256489e+00	6.558660e-01	0	 Rasrelated associated with diabetes 
5	rs32071323	111349496	0	X	Y	0.256	2.861587e+00	5.443909e+00	5.273026e+00	5.996276e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002813	-9	0	X	Y	0.261	3.367519e+00	5.473005e+00	5.418570e+00	5.389545e-01	0	 Rasrelated associated with diabetes 
5	rs29549558	111634020	0	X	Y	0.261	3.367519e+00	5.473005e+00	5.418570e+00	5.389545e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002814	-9	0	X	Y	0.261	3.367519e+00	5.473005e+00	5.418570e+00	5.389545e-01	0	 Rasrelated associated with diabetes 
5	rs29511562	111686716	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002815	-9	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002816	-9	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002817	-9	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002818	-9	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002819	-9	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002820	-9	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002821	-9	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002822	-9	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002823	-9	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
5	rs29560140	112316747	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002824	-9	0	X	Y	0.254	2.772601e+00	5.565406e+00	5.350549e+00	6.188197e-01	0	 Rasrelated associated with diabetes 
5	rs13478464	112336086	0	X	Y	0.255	3.042940e+00	5.621363e+00	5.454286e+00	5.888018e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002825	-9	0	X	Y	0.255	3.042940e+00	5.621363e+00	5.454286e+00	5.888018e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002826	-9	0	X	Y	0.255	3.042940e+00	5.621363e+00	5.454286e+00	5.888018e-01	0	 Rasrelated associated with diabetes 
5	rs49991882	112761429	0	X	Y	0.255	3.042940e+00	5.621363e+00	5.454286e+00	5.888018e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002827	-9	0	X	Y	0.257	2.821954e+00	5.591240e+00	5.440746e+00	6.142356e-01	0	 Rasrelated associated with diabetes 
5	rs49124181	112796209	0	X	Y	0.257	2.821954e+00	5.591240e+00	5.440746e+00	6.142356e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002828	-9	0	X	Y	0.257	2.821954e+00	5.591240e+00	5.440746e+00	6.142356e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002829	-9	0	X	Y	0.257	2.821954e+00	5.591240e+00	5.440746e+00	6.142356e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002830	-9	0	X	Y	0.257	2.821954e+00	5.591240e+00	5.440746e+00	6.142356e-01	0	 Rasrelated associated with diabetes 
5	rs49608075	112825928	0	X	Y	0.257	2.821954e+00	5.591240e+00	5.440746e+00	6.142356e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002831	-9	0	X	Y	0.253	3.163558e+00	5.552032e+00	5.407244e+00	5.693564e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002832	-9	0	X	Y	0.253	3.163558e+00	5.552032e+00	5.407244e+00	5.693564e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002833	-9	0	X	Y	0.253	3.163558e+00	5.552032e+00	5.407244e+00	5.693564e-01	0	 Rasrelated associated with diabetes 
5	rs51527779	112976177	0	X	Y	0.253	3.163558e+00	5.552032e+00	5.407244e+00	5.693564e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002834	-9	0	X	Y	0.253	3.163558e+00	5.552032e+00	5.407244e+00	5.693564e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002835	-9	0	X	Y	0.253	3.163558e+00	5.552032e+00	5.407244e+00	5.693564e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002836	-9	0	X	Y	0.253	3.163558e+00	5.552032e+00	5.407244e+00	5.693564e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002837	-9	0	X	Y	0.253	3.163558e+00	5.552032e+00	5.407244e+00	5.693564e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002838	-9	0	X	Y	0.253	3.163558e+00	5.552032e+00	5.407244e+00	5.693564e-01	0	 Rasrelated associated with diabetes 
5	rs49985086	113314067	0	X	Y	0.253	3.163558e+00	5.552032e+00	5.407244e+00	5.693564e-01	0	 Rasrelated associated with diabetes 
5	rs33410930	113315727	0	X	Y	0.253	3.163558e+00	5.552032e+00	5.407244e+00	5.693564e-01	0	 Rasrelated associated with diabetes 
5	rs36795578	113382626	0	X	Y	0.242	2.165741e+00	5.482756e+00	5.233162e+00	6.931941e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002839	-9	0	X	Y	0.242	2.165741e+00	5.482756e+00	5.233162e+00	6.931941e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002840	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002841	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002842	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002843	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002844	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002845	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002846	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002847	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002848	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002849	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002850	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002851	-9	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
5	rs33400361	114542922	0	X	Y	0.244	2.297928e+00	5.589412e+00	5.302024e+00	6.813580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002852	-9	0	X	Y	0.246	2.161791e+00	5.563858e+00	5.260777e+00	6.979669e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002853	-9	0	X	Y	0.246	2.161791e+00	5.563858e+00	5.260777e+00	6.979669e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002854	-9	0	X	Y	0.246	2.161791e+00	5.563858e+00	5.260777e+00	6.979669e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002855	-9	0	X	Y	0.244	3.299963e-01	5.548242e+00	5.272300e+00	9.526222e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002856	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002857	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
5	rs47259742	114599325	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002858	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002859	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002860	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002861	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002862	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002863	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002864	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
5	rs51209772	114873817	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002865	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002866	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002867	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002868	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002869	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002870	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002871	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002872	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002873	-9	0	X	Y	0.246	1.897464e+00	5.569093e+00	5.243632e+00	7.336238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002874	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
5	rs29733222	115434347	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002875	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002876	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002877	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002878	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002879	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002880	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002881	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002882	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002883	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002884	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002885	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002886	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002887	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002888	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002889	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002890	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002891	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002892	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002893	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002894	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002895	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002896	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002897	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002898	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002899	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000002900	-9	0	X	Y	0.245	2.403187e+00	5.555634e+00	5.238051e+00	6.657257e-01	0	 Rasrelated associated with diabetes 
