chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	 Rasrelated associated with diabetes 
1	rs32662997	194759288	0	X	Y	0.290	-2.536664e+00	4.780097e+00	3.947765e-02	5.961472e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000840	-9	0	X	Y	0.290	-2.536664e+00	4.780097e+00	3.947765e-02	5.961472e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000884	-9	0	X	Y	0.288	6.170832e+00	4.672960e+00	2.137619e-02	1.879393e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000885	-9	0	X	Y	0.288	6.170832e+00	4.672960e+00	2.137619e-02	1.879393e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000886	-9	0	X	Y	0.272	6.484489e+00	4.634187e+00	1.000000e-05	1.630500e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001165	-9	0	X	Y	0.272	6.484489e+00	4.634187e+00	1.000000e-05	1.630500e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000887	-9	0	X	Y	0.275	7.542396e+00	4.738240e+00	1.000000e-05	1.127708e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000888	-9	0	X	Y	0.283	6.322399e+00	4.753328e+00	1.000000e-05	1.847749e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000889	-9	0	X	Y	0.283	6.322399e+00	4.753328e+00	1.000000e-05	1.847749e-01	0	 Rasrelated associated with diabetes 
2	rs33299937	5653007	0	X	Y	0.286	6.488047e+00	4.750246e+00	1.000000e-05	1.732968e-01	0	 Rasrelated associated with diabetes 
2	rs13476332	6311318	0	X	Y	0.286	6.488047e+00	4.750246e+00	1.000000e-05	1.732968e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000890	-9	0	X	Y	0.286	6.488047e+00	4.750246e+00	1.000000e-05	1.732968e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000891	-9	0	X	Y	0.289	6.877632e+00	4.746696e+00	1.000000e-05	1.486901e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000892	-9	0	X	Y	0.290	7.674977e+00	4.733289e+00	1.000000e-05	1.062536e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000893	-9	0	X	Y	0.290	7.674977e+00	4.733289e+00	1.000000e-05	1.062536e-01	0	 Rasrelated associated with diabetes 
2	rs13476335	7696420	0	X	Y	0.287	5.591929e+00	4.746602e+00	1.000000e-05	2.399519e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001166	-9	0	X	Y	0.285	5.833676e+00	4.738521e+00	1.000000e-05	2.195096e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001167	-9	0	X	Y	0.285	5.833676e+00	4.738521e+00	1.000000e-05	2.195096e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000894	-9	0	X	Y	0.285	5.833676e+00	4.738521e+00	1.000000e-05	2.195096e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000895	-9	0	X	Y	0.287	6.049744e+00	4.744213e+00	1.000000e-05	2.035034e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001168	-9	0	X	Y	0.287	6.049744e+00	4.744213e+00	1.000000e-05	2.035034e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000879	-9	0	X	Y	0.286	6.496853e+00	4.901319e+00	1.000000e-05	1.862820e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000896	-9	0	X	Y	0.283	6.702290e+00	4.800020e+00	1.000000e-05	1.639403e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000897	-9	0	X	Y	0.281	6.087560e+00	4.797235e+00	1.000000e-05	2.057063e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000898	-9	0	X	Y	0.285	5.926276e+00	4.811074e+00	1.000000e-05	2.192553e-01	0	 Rasrelated associated with diabetes 
2	rs33562363	9829662	0	X	Y	0.285	5.885711e+00	4.762228e+00	1.000000e-05	2.177239e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001169	-9	0	X	Y	0.285	5.885711e+00	4.762228e+00	1.000000e-05	2.177239e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000899	-9	0	X	Y	0.278	4.306473e+00	4.777249e+00	2.330935e-03	3.682696e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000900	-9	0	X	Y	0.281	4.149243e+00	4.794339e+00	1.444544e-02	3.876764e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001170	-9	0	X	Y	0.281	4.149243e+00	4.794339e+00	1.444544e-02	3.876764e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000901	-9	0	X	Y	0.278	3.878522e+00	4.788838e+00	1.396596e-02	4.188120e-01	0	 Rasrelated associated with diabetes 
2	rs13476350	11785865	0	X	Y	0.276	3.713077e+00	4.781703e+00	1.083913e-02	4.382242e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000902	-9	0	X	Y	0.283	3.181833e+00	4.829356e+00	1.912024e-02	5.106355e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000903	-9	0	X	Y	0.281	3.454117e+00	4.824321e+00	2.076922e-02	4.747146e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001171	-9	0	X	Y	0.281	3.454117e+00	4.824321e+00	2.076922e-02	4.747146e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000904	-9	0	X	Y	0.281	3.343187e+00	4.827666e+00	2.407437e-02	4.893035e-01	0	 Rasrelated associated with diabetes 
2	rs13476352	13436218	0	X	Y	0.282	3.209465e+00	4.816802e+00	2.177970e-02	5.058690e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000905	-9	0	X	Y	0.280	2.828466e+00	4.812271e+00	2.229114e-02	5.572569e-01	0	 Rasrelated associated with diabetes 
2	rs29825025	13600088	0	X	Y	0.263	4.035468e+00	4.725310e+00	1.513390e-02	3.939685e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000906	-9	0	X	Y	0.277	3.520523e+00	4.784340e+00	2.374552e-02	4.625601e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001172	-9	0	X	Y	0.277	3.520523e+00	4.784340e+00	2.374552e-02	4.625601e-01	0	 Rasrelated associated with diabetes 
2	rs13476355	14395051	0	X	Y	0.285	3.242338e+00	4.809414e+00	1.165389e-02	5.008692e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001173	-9	0	X	Y	0.285	3.242338e+00	4.809414e+00	1.165389e-02	5.008692e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000907	-9	0	X	Y	0.275	3.269562e+00	4.798121e+00	1.451576e-02	4.962733e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000882	-9	0	X	Y	0.277	3.476806e+00	4.854250e+00	1.672057e-02	4.745546e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000908	-9	0	X	Y	0.282	2.926286e+00	4.872057e+00	2.077798e-02	5.486677e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001174	-9	0	X	Y	0.284	2.658608e+00	4.882227e+00	2.236873e-02	5.865806e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000909	-9	0	X	Y	0.284	2.658608e+00	4.882227e+00	2.236873e-02	5.865806e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000910	-9	0	X	Y	0.290	3.212820e+00	4.932730e+00	2.383812e-02	5.154719e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000911	-9	0	X	Y	0.290	3.212820e+00	4.932730e+00	2.383812e-02	5.154719e-01	0	 Rasrelated associated with diabetes 
2	rs13476358	16305712	0	X	Y	0.284	3.374393e+00	4.909948e+00	2.457164e-02	4.925989e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000912	-9	0	X	Y	0.284	3.374393e+00	4.909948e+00	2.457164e-02	4.925989e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000913	-9	0	X	Y	0.281	3.223432e+00	4.905073e+00	1.877664e-02	5.117192e-01	0	 Rasrelated associated with diabetes 
2	rs27126014	17898115	0	X	Y	0.281	3.223432e+00	4.905073e+00	1.877664e-02	5.117192e-01	0	 Rasrelated associated with diabetes 
2	rs29503212	17911757	0	X	Y	0.281	3.223432e+00	4.905073e+00	1.877664e-02	5.117192e-01	0	 Rasrelated associated with diabetes 
2	rs27125983	17915505	0	X	Y	0.281	3.357105e+00	4.879047e+00	1.852646e-02	4.920901e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001175	-9	0	X	Y	0.281	3.357105e+00	4.879047e+00	1.852646e-02	4.920901e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000914	-9	0	X	Y	0.280	3.393839e+00	4.888005e+00	1.827788e-02	4.881675e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000915	-9	0	X	Y	0.280	3.393839e+00	4.888005e+00	1.827788e-02	4.881675e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000916	-9	0	X	Y	0.278	3.395050e+00	4.871306e+00	1.791361e-02	4.865238e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000917	-9	0	X	Y	0.276	3.607828e+00	4.868716e+00	2.173982e-02	4.594196e-01	0	 Rasrelated associated with diabetes 
2	rs27125935	17948720	0	X	Y	0.276	3.607828e+00	4.868716e+00	2.173982e-02	4.594196e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001176	-9	0	X	Y	0.276	3.607828e+00	4.868716e+00	2.173982e-02	4.594196e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000918	-9	0	X	Y	0.278	3.493694e+00	4.882627e+00	2.767200e-02	4.749883e-01	0	 Rasrelated associated with diabetes 
2	rs6384589	18263847	0	X	Y	0.278	3.493694e+00	4.882627e+00	2.767200e-02	4.749883e-01	0	 Rasrelated associated with diabetes 
2	rs13476363	18661262	0	X	Y	0.278	3.493694e+00	4.882627e+00	2.767200e-02	4.749883e-01	0	 Rasrelated associated with diabetes 
2	rs27144318	18764774	0	X	Y	0.278	3.269571e+00	4.881467e+00	2.654596e-02	5.036475e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000919	-9	0	X	Y	0.278	3.269571e+00	4.881467e+00	2.654596e-02	5.036475e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000920	-9	0	X	Y	0.278	3.269571e+00	4.881467e+00	2.654596e-02	5.036475e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001177	-9	0	X	Y	0.278	3.269571e+00	4.881467e+00	2.654596e-02	5.036475e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001178	-9	0	X	Y	0.263	4.050929e+00	4.836348e+00	4.567481e-02	4.031060e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000921	-9	0	X	Y	0.263	4.050929e+00	4.836348e+00	4.567481e-02	4.031060e-01	0	 Rasrelated associated with diabetes 
2	rs33092900	19016583	0	X	Y	0.265	3.810092e+00	4.837407e+00	4.392720e-02	4.317062e-01	0	 Rasrelated associated with diabetes 
2	rs13476364	19078724	0	X	Y	0.265	3.810092e+00	4.837407e+00	4.392720e-02	4.317062e-01	0	 Rasrelated associated with diabetes 
2	rs27127331	19716101	0	X	Y	0.265	3.810092e+00	4.837407e+00	4.392720e-02	4.317062e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001179	-9	0	X	Y	0.265	3.810092e+00	4.837407e+00	4.392720e-02	4.317062e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001180	-9	0	X	Y	0.267	4.118373e+00	4.843416e+00	4.771910e-02	3.960219e-01	0	 Rasrelated associated with diabetes 
2	rs49733425	19764084	0	X	Y	0.267	4.118373e+00	4.843416e+00	4.771910e-02	3.960219e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000922	-9	0	X	Y	0.267	4.118373e+00	4.843416e+00	4.771910e-02	3.960219e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000923	-9	0	X	Y	0.267	4.118373e+00	4.843416e+00	4.771910e-02	3.960219e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000924	-9	0	X	Y	0.266	4.756442e+00	4.832348e+00	5.138822e-02	3.259843e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000925	-9	0	X	Y	0.266	4.756442e+00	4.832348e+00	5.138822e-02	3.259843e-01	0	 Rasrelated associated with diabetes 
2	rs27140323	19978983	0	X	Y	0.265	4.399265e+00	4.865151e+00	4.718889e-02	3.667941e-01	0	 Rasrelated associated with diabetes 
2	rs6292983	20017308	0	X	Y	0.265	4.415656e+00	4.841432e+00	4.809500e-02	3.626740e-01	0	 Rasrelated associated with diabetes 
2	rs27136990	20963063	0	X	Y	0.265	4.415656e+00	4.841432e+00	4.809500e-02	3.626740e-01	0	 Rasrelated associated with diabetes 
2	rs27137272	21236295	0	X	Y	0.267	4.726373e+00	4.822605e+00	5.159586e-02	3.280715e-01	0	 Rasrelated associated with diabetes 
2	rs13476379	22820916	0	X	Y	0.267	4.726373e+00	4.822605e+00	5.159586e-02	3.280715e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001181	-9	0	X	Y	0.267	4.726373e+00	4.822605e+00	5.159586e-02	3.280715e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001182	-9	0	X	Y	0.264	4.130450e+00	4.797098e+00	4.291051e-02	3.900986e-01	0	 Rasrelated associated with diabetes 
2	rs6193345	23343781	0	X	Y	0.264	4.130450e+00	4.797098e+00	4.291051e-02	3.900986e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001183	-9	0	X	Y	0.264	4.130450e+00	4.797098e+00	4.291051e-02	3.900986e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000926	-9	0	X	Y	0.266	4.045186e+00	4.804422e+00	4.748515e-02	4.006600e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000927	-9	0	X	Y	0.264	4.191503e+00	4.802741e+00	4.894586e-02	3.837003e-01	0	 Rasrelated associated with diabetes 
2	rs29866286	23766163	0	X	Y	0.266	3.859168e+00	4.814971e+00	5.340752e-02	4.236557e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000928	-9	0	X	Y	0.266	3.859168e+00	4.814971e+00	5.340752e-02	4.236557e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001184	-9	0	X	Y	0.266	3.859168e+00	4.814971e+00	5.340752e-02	4.236557e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001185	-9	0	X	Y	0.268	3.884876e+00	4.819010e+00	5.341661e-02	4.209677e-01	0	 Rasrelated associated with diabetes 
2	rs27219279	24076198	0	X	Y	0.268	3.884876e+00	4.819010e+00	5.341661e-02	4.209677e-01	0	 Rasrelated associated with diabetes 
2	rs52428815	24093641	0	X	Y	0.268	3.884876e+00	4.819010e+00	5.341661e-02	4.209677e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000929	-9	0	X	Y	0.268	3.884876e+00	4.819010e+00	5.341661e-02	4.209677e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000930	-9	0	X	Y	0.268	3.884876e+00	4.819010e+00	5.341661e-02	4.209677e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001186	-9	0	X	Y	0.268	3.884876e+00	4.819010e+00	5.341661e-02	4.209677e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000931	-9	0	X	Y	0.283	3.433106e+00	4.812478e+00	4.022283e-02	4.763210e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000932	-9	0	X	Y	0.283	3.433106e+00	4.812478e+00	4.022283e-02	4.763210e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000933	-9	0	X	Y	0.275	3.430762e+00	4.803318e+00	3.931675e-02	4.757825e-01	0	 Rasrelated associated with diabetes 
2	rs33287256	24675851	0	X	Y	0.275	3.430762e+00	4.803318e+00	3.931675e-02	4.757825e-01	0	 Rasrelated associated with diabetes 
2	rs32869517	24916883	0	X	Y	0.275	3.430762e+00	4.803318e+00	3.931675e-02	4.757825e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000934	-9	0	X	Y	0.275	3.430762e+00	4.803318e+00	3.931675e-02	4.757825e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001187	-9	0	X	Y	0.275	3.430762e+00	4.803318e+00	3.931675e-02	4.757825e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000935	-9	0	X	Y	0.262	3.808538e+00	4.772168e+00	4.223397e-02	4.256339e-01	0	 Rasrelated associated with diabetes 
2	rs33279854	24948521	0	X	Y	0.262	3.808538e+00	4.772168e+00	4.223397e-02	4.256339e-01	0	 Rasrelated associated with diabetes 
2	rs13476386	24971754	0	X	Y	0.262	3.808538e+00	4.772168e+00	4.223397e-02	4.256339e-01	0	 Rasrelated associated with diabetes 
2	rs33369549	25630329	0	X	Y	0.261	3.902772e+00	4.761306e+00	4.376114e-02	4.132261e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001188	-9	0	X	Y	0.261	3.902772e+00	4.761306e+00	4.376114e-02	4.132261e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000936	-9	0	X	Y	0.266	4.435712e+00	4.767328e+00	3.658301e-02	3.530982e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001189	-9	0	X	Y	0.266	4.435712e+00	4.767328e+00	3.658301e-02	3.530982e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001190	-9	0	X	Y	0.268	4.446521e+00	4.767621e+00	3.214799e-02	3.519580e-01	0	 Rasrelated associated with diabetes 
2	rs27195273	25649555	0	X	Y	0.268	4.446521e+00	4.767621e+00	3.214799e-02	3.519580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001191	-9	0	X	Y	0.268	4.446521e+00	4.767621e+00	3.214799e-02	3.519580e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000937	-9	0	X	Y	0.270	4.183561e+00	4.769556e+00	2.985059e-02	3.813073e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001192	-9	0	X	Y	0.270	4.183561e+00	4.769556e+00	2.985059e-02	3.813073e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000938	-9	0	X	Y	0.268	4.460016e+00	4.761107e+00	2.679344e-02	3.498435e-01	0	 Rasrelated associated with diabetes 
2	rs33136036	25852660	0	X	Y	0.268	4.398424e+00	4.739570e+00	2.813403e-02	3.543485e-01	0	 Rasrelated associated with diabetes 
2	rs13476390	25871177	0	X	Y	0.268	4.398424e+00	4.739570e+00	2.813403e-02	3.543485e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000939	-9	0	X	Y	0.268	4.398424e+00	4.739570e+00	2.813403e-02	3.543485e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000940	-9	0	X	Y	0.268	4.398424e+00	4.739570e+00	2.813403e-02	3.543485e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001193	-9	0	X	Y	0.268	4.398424e+00	4.739570e+00	2.813403e-02	3.543485e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000941	-9	0	X	Y	0.264	4.833759e+00	4.726424e+00	2.227073e-02	3.074968e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000942	-9	0	X	Y	0.264	4.833759e+00	4.726424e+00	2.227073e-02	3.074968e-01	0	 Rasrelated associated with diabetes 
2	rs33081937	26367718	0	X	Y	0.262	4.740832e+00	4.736328e+00	3.132237e-02	3.178801e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000943	-9	0	X	Y	0.277	4.395302e+00	4.764470e+00	2.326873e-02	3.572054e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000944	-9	0	X	Y	0.277	4.395302e+00	4.764470e+00	2.326873e-02	3.572054e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000945	-9	0	X	Y	0.262	4.740832e+00	4.736328e+00	3.132237e-02	3.178801e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000946	-9	0	X	Y	0.262	4.740832e+00	4.736328e+00	3.132237e-02	3.178801e-01	0	 Rasrelated associated with diabetes 
2	rs27184053	26475048	0	X	Y	0.261	3.698146e+00	4.744572e+00	2.663519e-02	4.365002e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001194	-9	0	X	Y	0.261	3.698146e+00	4.744572e+00	2.663519e-02	4.365002e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000947	-9	0	X	Y	0.268	4.499372e+00	4.751648e+00	1.763617e-02	3.446585e-01	0	 Rasrelated associated with diabetes 
2	rs27185513	26877892	0	X	Y	0.267	4.412943e+00	4.761843e+00	1.724403e-02	3.550175e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001195	-9	0	X	Y	0.267	4.412943e+00	4.761843e+00	1.724403e-02	3.550175e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000948	-9	0	X	Y	0.263	5.010048e+00	4.753670e+00	1.665231e-02	2.929961e-01	0	 Rasrelated associated with diabetes 
2	rs13465578	27062175	0	X	Y	0.258	5.597774e-01	4.759061e+00	3.350173e-02	9.064665e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000949	-9	0	X	Y	0.262	5.284374e-01	4.750683e+00	3.384184e-02	9.115257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001196	-9	0	X	Y	0.262	5.284374e-01	4.750683e+00	3.384184e-02	9.115257e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001197	-9	0	X	Y	0.248	1.207345e+00	4.724265e+00	2.820257e-02	7.985123e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000950	-9	0	X	Y	0.245	1.776473e+00	4.728611e+00	2.321473e-02	7.074892e-01	0	 Rasrelated associated with diabetes 
2	rs32863453	28969780	0	X	Y	0.247	1.388742e+00	4.734228e+00	2.772697e-02	7.695206e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001198	-9	0	X	Y	0.238	3.715840e-01	4.748443e+00	3.412290e-02	9.376927e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000951	-9	0	X	Y	0.238	3.715840e-01	4.748443e+00	3.412290e-02	9.376927e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001199	-9	0	X	Y	0.238	3.715840e-01	4.748443e+00	3.412290e-02	9.376927e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000952	-9	0	X	Y	0.236	5.510027e-01	4.749673e+00	3.304329e-02	9.077448e-01	0	 Rasrelated associated with diabetes 
2	rs13476408	30440967	0	X	Y	0.238	8.280844e-01	4.743488e+00	3.011121e-02	8.615656e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001200	-9	0	X	Y	0.238	8.280844e-01	4.743488e+00	3.011121e-02	8.615656e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001201	-9	0	X	Y	0.243	5.227553e-01	4.744992e+00	3.304450e-02	9.123687e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000953	-9	0	X	Y	0.243	5.227553e-01	4.744992e+00	3.304450e-02	9.123687e-01	0	 Rasrelated associated with diabetes 
2	rs230572488	30794170	0	X	Y	0.243	5.227553e-01	4.744992e+00	3.304450e-02	9.123687e-01	0	 Rasrelated associated with diabetes 
2	rs49829810	30810094	0	X	Y	0.242	2.906749e-01	4.736316e+00	3.514521e-02	9.511155e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000954	-9	0	X	Y	0.242	2.906749e-01	4.736316e+00	3.514521e-02	9.511155e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001202	-9	0	X	Y	0.242	2.906749e-01	4.736316e+00	3.514521e-02	9.511155e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001203	-9	0	X	Y	0.245	8.322441e-01	4.739896e+00	3.032919e-02	8.607729e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001204	-9	0	X	Y	0.239	8.485765e-01	4.714626e+00	3.347304e-02	8.573170e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000955	-9	0	X	Y	0.239	8.485765e-01	4.714626e+00	3.347304e-02	8.573170e-01	0	 Rasrelated associated with diabetes 
2	rs13476413	31822659	0	X	Y	0.239	8.485765e-01	4.714626e+00	3.347304e-02	8.573170e-01	0	 Rasrelated associated with diabetes 
2	rs33371101	31836342	0	X	Y	0.239	8.485765e-01	4.714626e+00	3.347304e-02	8.573170e-01	0	 Rasrelated associated with diabetes 
2	rs13474428	32402585	0	X	Y	0.239	8.485765e-01	4.714626e+00	3.347304e-02	8.573170e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000956	-9	0	X	Y	0.242	1.101279e+00	4.712031e+00	3.244825e-02	8.154085e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001205	-9	0	X	Y	0.242	1.101279e+00	4.712031e+00	3.244825e-02	8.154085e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000957	-9	0	X	Y	0.244	9.025685e-01	4.713682e+00	3.459904e-02	8.483161e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000958	-9	0	X	Y	0.244	9.025685e-01	4.713682e+00	3.459904e-02	8.483161e-01	0	 Rasrelated associated with diabetes 
2	rs13459060	32614942	0	X	Y	0.244	9.025685e-01	4.713682e+00	3.459904e-02	8.483161e-01	0	 Rasrelated associated with diabetes 
2	rs28204077	32651600	0	X	Y	0.244	9.025685e-01	4.713682e+00	3.459904e-02	8.483161e-01	0	 Rasrelated associated with diabetes 
2	rs13476419	33449967	0	X	Y	0.244	9.025685e-01	4.713682e+00	3.459904e-02	8.483161e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000959	-9	0	X	Y	0.237	9.291314e-01	4.714844e+00	3.145807e-02	8.439469e-01	0	 Rasrelated associated with diabetes 
2	rs32942981	33606958	0	X	Y	0.237	9.291314e-01	4.714844e+00	3.145807e-02	8.439469e-01	0	 Rasrelated associated with diabetes 
2	rs33645392	33879187	0	X	Y	0.237	9.291314e-01	4.714844e+00	3.145807e-02	8.439469e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001206	-9	0	X	Y	0.237	9.291314e-01	4.714844e+00	3.145807e-02	8.439469e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001207	-9	0	X	Y	0.239	5.395916e-01	4.716566e+00	3.432774e-02	9.090156e-01	0	 Rasrelated associated with diabetes 
2	rs29963019	33930663	0	X	Y	0.239	5.395916e-01	4.716566e+00	3.432774e-02	9.090156e-01	0	 Rasrelated associated with diabetes 
2	rs261548625	34073489	0	X	Y	0.239	5.395916e-01	4.716566e+00	3.432774e-02	9.090156e-01	0	 Rasrelated associated with diabetes 
2	rs13476423	34134770	0	X	Y	0.237	7.149819e-01	4.715486e+00	3.257842e-02	8.796134e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001208	-9	0	X	Y	0.234	9.330750e-01	4.706955e+00	3.161140e-02	8.430340e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001209	-9	0	X	Y	0.241	4.862193e-01	4.746319e+00	3.366881e-02	9.184937e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000960	-9	0	X	Y	0.241	4.862193e-01	4.746319e+00	3.366881e-02	9.184937e-01	0	 Rasrelated associated with diabetes 
2	rs13476425	34623461	0	X	Y	0.242	4.443769e-01	4.757831e+00	3.404722e-02	9.256661e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000961	-9	0	X	Y	0.242	4.443769e-01	4.757831e+00	3.404722e-02	9.256661e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001210	-9	0	X	Y	0.244	1.483273e-02	4.766203e+00	3.956051e-02	9.975196e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000000962	-9	0	X	Y	0.244	1.483273e-02	4.766203e+00	3.956051e-02	9.975196e-01	0	 Rasrelated associated with diabetes 
2	rs13476427	35013637	0	X	Y	0.246	-2.034476e-01	4.770296e+00	4.243592e-02	9.660177e-01	0	 Rasrelated associated with diabetes 
