chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	 Rasrelated associated with diabetes 
3	rs47914673	123395273	0	X	Y	0.281	1.077313e+00	2.492760e+00	1.000000e-05	6.660091e-01	0	 Rasrelated associated with diabetes 
3	rs50963474	125607947	0	X	Y	0.278	1.027834e+00	2.489838e+00	1.000000e-05	6.801212e-01	0	 Rasrelated associated with diabetes 
3	rs30472785	126116071	0	X	Y	0.282	9.763089e-01	2.488158e+00	1.000000e-05	6.951315e-01	0	 Rasrelated associated with diabetes 
3	rs30470586	126198177	0	X	Y	0.282	9.763089e-01	2.488158e+00	1.000000e-05	6.951315e-01	0	 Rasrelated associated with diabetes 
3	rs3671119	126413662	0	X	Y	0.280	1.079713e+00	2.484876e+00	1.000000e-05	6.643141e-01	0	 Rasrelated associated with diabetes 
3	rs49131857	126965947	0	X	Y	0.282	8.615786e-01	2.475745e+00	1.000000e-05	7.281459e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001733	-9	0	X	Y	0.280	1.191297e+00	2.472110e+00	1.000000e-05	6.303293e-01	0	 Rasrelated associated with diabetes 
3	rs45700995	127273115	0	X	Y	0.282	8.505295e-01	2.475761e+00	1.000000e-05	7.314975e-01	0	 Rasrelated associated with diabetes 
3	rs3670168	128292533	0	X	Y	0.296	6.350150e-01	2.490987e+00	1.000000e-05	7.990039e-01	0	 Rasrelated associated with diabetes 
3	rs31738289	128871469	0	X	Y	0.296	6.350150e-01	2.490987e+00	1.000000e-05	7.990039e-01	0	 Rasrelated associated with diabetes 
3	rs30548532	129037564	0	X	Y	0.297	8.017438e-01	2.486818e+00	1.000000e-05	7.474383e-01	0	 Rasrelated associated with diabetes 
3	rs30504375	129255528	0	X	Y	0.297	8.017438e-01	2.486818e+00	1.000000e-05	7.474383e-01	0	 Rasrelated associated with diabetes 
3	rs37569935	129291933	0	X	Y	0.297	8.017438e-01	2.486818e+00	1.000000e-05	7.474383e-01	0	 Rasrelated associated with diabetes 
3	rs31332466	129482610	0	X	Y	0.287	8.388384e-01	2.490730e+00	1.000000e-05	7.365802e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001734	-9	0	X	Y	0.288	2.546957e+00	2.481332e+00	1.000000e-05	3.057360e-01	0	 Rasrelated associated with diabetes 
3	rs30601881	129497470	0	X	Y	0.292	2.116824e+00	2.491220e+00	1.000000e-05	3.963490e-01	0	 Rasrelated associated with diabetes 
3	rs30607904	129506072	0	X	Y	0.292	2.174358e+00	2.478307e+00	1.000000e-05	3.811891e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001735	-9	0	X	Y	0.292	2.174358e+00	2.478307e+00	1.000000e-05	3.811891e-01	0	 Rasrelated associated with diabetes 
3	rs30507350	129509954	0	X	Y	0.285	2.942965e+00	2.467663e+00	1.000000e-05	2.342240e-01	0	 Rasrelated associated with diabetes 
3	rs30261132	129642753	0	X	Y	0.286	2.921185e+00	2.475837e+00	1.000000e-05	2.392418e-01	0	 Rasrelated associated with diabetes 
3	UNC030323436	129645016	0	X	Y	0.289	2.463067e+00	2.477317e+00	1.000000e-05	3.211248e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001736	-9	0	X	Y	0.289	2.463067e+00	2.477317e+00	1.000000e-05	3.211248e-01	0	 Rasrelated associated with diabetes 
3	rs4221957	129825026	0	X	Y	0.291	2.315641e+00	2.469399e+00	1.000000e-05	3.493434e-01	0	 Rasrelated associated with diabetes 
3	rs51819976	130161682	0	X	Y	0.291	2.315641e+00	2.469399e+00	1.000000e-05	3.493434e-01	0	 Rasrelated associated with diabetes 
3	rs258043401	130197550	0	X	Y	0.289	2.233136e+00	2.465730e+00	1.000000e-05	3.660384e-01	0	 Rasrelated associated with diabetes 
3	rs30746899	130314842	0	X	Y	0.289	2.233136e+00	2.465730e+00	1.000000e-05	3.660384e-01	0	 Rasrelated associated with diabetes 
3	rs36492184	130358990	0	X	Y	0.288	2.367494e+00	2.457112e+00	1.000000e-05	3.362733e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001737	-9	0	X	Y	0.290	2.071642e+00	2.462097e+00	1.000000e-05	4.009715e-01	0	 Rasrelated associated with diabetes 
3	rs31146935	130996637	0	X	Y	0.290	2.071642e+00	2.462097e+00	1.000000e-05	4.009715e-01	0	 Rasrelated associated with diabetes 
3	rs31152902	131031652	0	X	Y	0.290	2.071642e+00	2.462097e+00	1.000000e-05	4.009715e-01	0	 Rasrelated associated with diabetes 
3	rs51430784	131351120	0	X	Y	0.288	2.242237e+00	2.457611e+00	1.000000e-05	3.625120e-01	0	 Rasrelated associated with diabetes 
3	rs30682544	132174353	0	X	Y	0.288	2.242237e+00	2.457611e+00	1.000000e-05	3.625120e-01	0	 Rasrelated associated with diabetes 
3	rs30689880	132233048	0	X	Y	0.288	2.123384e+00	2.470450e+00	1.000000e-05	3.909335e-01	0	 Rasrelated associated with diabetes 
3	rs30162637	132631027	0	X	Y	0.289	1.904397e+00	2.454582e+00	1.000000e-05	4.386152e-01	0	 Rasrelated associated with diabetes 
3	rs13477412	132687902	0	X	Y	0.289	1.904397e+00	2.454582e+00	1.000000e-05	4.386152e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001738	-9	0	X	Y	0.290	1.857990e+00	2.450564e+00	1.000000e-05	4.490978e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001739	-9	0	X	Y	0.292	1.684099e+00	2.455112e+00	1.000000e-05	4.934170e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001740	-9	0	X	Y	0.292	1.684099e+00	2.455112e+00	1.000000e-05	4.934170e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001741	-9	0	X	Y	0.290	1.780324e+00	2.450810e+00	1.000000e-05	4.683025e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001742	-9	0	X	Y	0.292	1.609732e+00	2.455325e+00	1.000000e-05	5.127172e-01	0	 Rasrelated associated with diabetes 
3	rs13477421	134242203	0	X	Y	0.290	1.827047e+00	2.462921e+00	1.000000e-05	4.589363e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001743	-9	0	X	Y	0.289	1.886239e+00	2.454642e+00	1.000000e-05	4.429987e-01	0	 Rasrelated associated with diabetes 
3	rs52251859	134366544	0	X	Y	0.289	1.886239e+00	2.454642e+00	1.000000e-05	4.429987e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001744	-9	0	X	Y	0.287	6.936857e-01	2.453604e+00	1.000000e-05	7.776395e-01	0	 Rasrelated associated with diabetes 
3	rs46667062	134523036	0	X	Y	0.287	6.936857e-01	2.453604e+00	1.000000e-05	7.776395e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001745	-9	0	X	Y	0.287	6.936857e-01	2.453604e+00	1.000000e-05	7.776395e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001746	-9	0	X	Y	0.287	6.936857e-01	2.453604e+00	1.000000e-05	7.776395e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001747	-9	0	X	Y	0.287	6.936857e-01	2.453604e+00	1.000000e-05	7.776395e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001748	-9	0	X	Y	0.287	6.936857e-01	2.453604e+00	1.000000e-05	7.776395e-01	0	 Rasrelated associated with diabetes 
3	rs37495061	135171359	0	X	Y	0.287	6.936857e-01	2.453604e+00	1.000000e-05	7.776395e-01	0	 Rasrelated associated with diabetes 
3	rs30026548	135444445	0	X	Y	0.289	5.652413e-01	2.457447e+00	1.000000e-05	8.182828e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001749	-9	0	X	Y	0.289	5.652413e-01	2.457447e+00	1.000000e-05	8.182828e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001750	-9	0	X	Y	0.291	6.594537e-01	2.461274e+00	1.000000e-05	7.889868e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001751	-9	0	X	Y	0.291	6.594537e-01	2.461274e+00	1.000000e-05	7.889868e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001752	-9	0	X	Y	0.285	2.737996e-01	2.450476e+00	1.000000e-05	9.111303e-01	0	 Rasrelated associated with diabetes 
3	rs30657646	135952587	0	X	Y	0.287	8.350115e-01	2.465671e+00	1.000000e-05	7.351721e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001753	-9	0	X	Y	0.287	8.350115e-01	2.465671e+00	1.000000e-05	7.351721e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001754	-9	0	X	Y	0.286	4.361175e-01	2.458179e+00	1.000000e-05	8.593353e-01	0	 Rasrelated associated with diabetes 
3	rs30788144	136705573	0	X	Y	0.286	4.361175e-01	2.458179e+00	1.000000e-05	8.593353e-01	0	 Rasrelated associated with diabetes 
3	rs30809559	136708713	0	X	Y	0.287	3.304509e-01	2.453928e+00	1.000000e-05	8.929944e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001755	-9	0	X	Y	0.289	1.136360e-01	2.457713e+00	1.000000e-05	9.631610e-01	0	 Rasrelated associated with diabetes 
3	rs30814711	136918958	0	X	Y	0.289	1.136360e-01	2.457713e+00	1.000000e-05	9.631610e-01	0	 Rasrelated associated with diabetes 
3	rs30510683	137158095	0	X	Y	0.289	1.136360e-01	2.457713e+00	1.000000e-05	9.631610e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001756	-9	0	X	Y	0.291	1.308266e+00	2.460171e+00	1.000000e-05	5.953819e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001757	-9	0	X	Y	0.291	1.308266e+00	2.460171e+00	1.000000e-05	5.953819e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001758	-9	0	X	Y	0.285	1.061081e+00	2.449563e+00	1.000000e-05	6.652877e-01	0	 Rasrelated associated with diabetes 
3	rs30843655	137336616	0	X	Y	0.285	1.061081e+00	2.449563e+00	1.000000e-05	6.652877e-01	0	 Rasrelated associated with diabetes 
3	rs30847085	137344013	0	X	Y	0.285	1.061081e+00	2.449563e+00	1.000000e-05	6.652877e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001759	-9	0	X	Y	0.285	1.061081e+00	2.449563e+00	1.000000e-05	6.652877e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001760	-9	0	X	Y	0.285	1.061081e+00	2.449563e+00	1.000000e-05	6.652877e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001761	-9	0	X	Y	0.285	1.061081e+00	2.449563e+00	1.000000e-05	6.652877e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001762	-9	0	X	Y	0.285	1.061081e+00	2.449563e+00	1.000000e-05	6.652877e-01	0	 Rasrelated associated with diabetes 
3	rs30903682	138244709	0	X	Y	0.285	8.474717e-01	2.449918e+00	1.000000e-05	7.297135e-01	0	 Rasrelated associated with diabetes 
3	rs50141751	138272923	0	X	Y	0.287	1.013837e+00	2.453131e+00	1.000000e-05	6.797763e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001763	-9	0	X	Y	0.287	1.013837e+00	2.453131e+00	1.000000e-05	6.797763e-01	0	 Rasrelated associated with diabetes 
3	rs259509710	138496613	0	X	Y	0.288	1.294434e+00	2.460513e+00	1.000000e-05	5.993268e-01	0	 Rasrelated associated with diabetes 
3	rs30005275	138557090	0	X	Y	0.291	1.379496e+00	2.472379e+00	1.000000e-05	5.774009e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001764	-9	0	X	Y	0.291	1.379496e+00	2.472379e+00	1.000000e-05	5.774009e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001765	-9	0	X	Y	0.287	1.447204e+00	2.476909e+00	1.000000e-05	5.595936e-01	0	 Rasrelated associated with diabetes 
3	rs47138345	138765792	0	X	Y	0.287	1.447204e+00	2.476909e+00	1.000000e-05	5.595936e-01	0	 Rasrelated associated with diabetes 
3	rs30597855	138815118	0	X	Y	0.287	1.447204e+00	2.476909e+00	1.000000e-05	5.595936e-01	0	 Rasrelated associated with diabetes 
3	rs30602660	138817159	0	X	Y	0.289	1.238178e+00	2.481209e+00	1.000000e-05	6.182305e-01	0	 Rasrelated associated with diabetes 
3	rs30960444	138905938	0	X	Y	0.289	1.238178e+00	2.481209e+00	1.000000e-05	6.182305e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001766	-9	0	X	Y	0.289	1.238178e+00	2.481209e+00	1.000000e-05	6.182305e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001767	-9	0	X	Y	0.292	8.660306e-01	2.481721e+00	1.000000e-05	7.274290e-01	0	 Rasrelated associated with diabetes 
3	rs30404279	139121346	0	X	Y	0.292	8.660306e-01	2.481721e+00	1.000000e-05	7.274290e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001768	-9	0	X	Y	0.294	9.895774e-01	2.485891e+00	1.000000e-05	6.909345e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001769	-9	0	X	Y	0.285	1.011025e+00	2.474242e+00	1.000000e-05	6.831907e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001770	-9	0	X	Y	0.285	1.011025e+00	2.474242e+00	1.000000e-05	6.831907e-01	0	 Rasrelated associated with diabetes 
3	rs46843827	139354330	0	X	Y	0.287	8.119550e-01	2.478142e+00	1.000000e-05	7.434705e-01	0	 Rasrelated associated with diabetes 
3	rs3720498	139469113	0	X	Y	0.288	7.582257e-01	2.473837e+00	1.000000e-05	7.594970e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001771	-9	0	X	Y	0.284	4.515760e-01	2.467035e+00	1.000000e-05	8.549213e-01	0	 Rasrelated associated with diabetes 
3	rs30608223	140287926	0	X	Y	0.282	7.906717e-01	2.463445e+00	1.000000e-05	7.485246e-01	0	 Rasrelated associated with diabetes 
3	rs47788372	140374071	0	X	Y	0.282	7.906717e-01	2.463445e+00	1.000000e-05	7.485246e-01	0	 Rasrelated associated with diabetes 
3	rs45817151	140679122	0	X	Y	0.282	7.906717e-01	2.463445e+00	1.000000e-05	7.485246e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001772	-9	0	X	Y	0.280	6.127345e-01	2.460654e+00	1.000000e-05	8.035683e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001773	-9	0	X	Y	0.280	6.127345e-01	2.460654e+00	1.000000e-05	8.035683e-01	0	 Rasrelated associated with diabetes 
3	rs47954984	141521212	0	X	Y	0.278	6.359769e-01	2.453108e+00	1.000000e-05	7.956666e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001774	-9	0	X	Y	0.275	7.465303e-01	2.455132e+00	1.000000e-05	7.613441e-01	0	 Rasrelated associated with diabetes 
3	rs30081444	141710411	0	X	Y	0.275	7.465303e-01	2.455132e+00	1.000000e-05	7.613441e-01	0	 Rasrelated associated with diabetes 
3	rs48117257	141724344	0	X	Y	0.275	7.465303e-01	2.455132e+00	1.000000e-05	7.613441e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001775	-9	0	X	Y	0.267	1.307303e+00	2.445945e+00	1.000000e-05	5.935164e-01	0	 Rasrelated associated with diabetes 
3	rs31085126	141733523	0	X	Y	0.262	1.038481e+00	2.437079e+00	1.000000e-05	6.704126e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001776	-9	0	X	Y	0.262	1.038481e+00	2.437079e+00	1.000000e-05	6.704126e-01	0	 Rasrelated associated with diabetes 
3	rs3702895	141827741	0	X	Y	0.262	1.038481e+00	2.437079e+00	1.000000e-05	6.704126e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001777	-9	0	X	Y	0.259	1.268660e+00	2.435609e+00	1.000000e-05	6.029409e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001778	-9	0	X	Y	0.259	1.268660e+00	2.435609e+00	1.000000e-05	6.029409e-01	0	 Rasrelated associated with diabetes 
3	rs46603866	141942971	0	X	Y	0.259	1.268660e+00	2.435609e+00	1.000000e-05	6.029409e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001779	-9	0	X	Y	0.259	1.268660e+00	2.435609e+00	1.000000e-05	6.029409e-01	0	 Rasrelated associated with diabetes 
3	rs3090379	142041673	0	X	Y	0.262	1.105092e+00	2.436955e+00	1.000000e-05	6.506270e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001780	-9	0	X	Y	0.259	9.595934e-01	2.436211e+00	1.000000e-05	6.940212e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001781	-9	0	X	Y	0.264	1.005592e+00	2.438346e+00	1.000000e-05	6.804170e-01	0	 Rasrelated associated with diabetes 
3	rs48312469	142113201	0	X	Y	0.264	1.005592e+00	2.438346e+00	1.000000e-05	6.804170e-01	0	 Rasrelated associated with diabetes 
3	rs31070753	142631403	0	X	Y	0.264	1.005592e+00	2.438346e+00	1.000000e-05	6.804170e-01	0	 Rasrelated associated with diabetes 
3	rs6290401	142634891	0	X	Y	0.264	1.005592e+00	2.438346e+00	1.000000e-05	6.804170e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001782	-9	0	X	Y	0.264	1.005592e+00	2.438346e+00	1.000000e-05	6.804170e-01	0	 Rasrelated associated with diabetes 
3	rs30846662	143499185	0	X	Y	0.264	1.088663e+00	2.450228e+00	1.000000e-05	6.572267e-01	0	 Rasrelated associated with diabetes 
3	rs31250301	143559076	0	X	Y	0.265	1.671668e+00	2.455614e+00	1.000000e-05	4.966976e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001783	-9	0	X	Y	0.276	2.549520e+00	2.457377e+00	1.000000e-05	3.005710e-01	0	 Rasrelated associated with diabetes 
3	rs36658276	143602237	0	X	Y	0.276	2.549520e+00	2.457377e+00	1.000000e-05	3.005710e-01	0	 Rasrelated associated with diabetes 
3	rs6391253	143742428	0	X	Y	0.276	2.549520e+00	2.457377e+00	1.000000e-05	3.005710e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001784	-9	0	X	Y	0.278	2.731801e+00	2.459252e+00	1.000000e-05	2.677786e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001785	-9	0	X	Y	0.278	2.731801e+00	2.459252e+00	1.000000e-05	2.677786e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001786	-9	0	X	Y	0.276	2.931709e+00	2.455563e+00	1.000000e-05	2.337189e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001787	-9	0	X	Y	0.276	2.931709e+00	2.455563e+00	1.000000e-05	2.337189e-01	0	 Rasrelated associated with diabetes 
3	rs37235391	144209330	0	X	Y	0.276	2.718572e+00	2.456606e+00	1.000000e-05	2.695823e-01	0	 Rasrelated associated with diabetes 
3	rs30943650	144256650	0	X	Y	0.277	2.585229e+00	2.464739e+00	1.000000e-05	2.953083e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001788	-9	0	X	Y	0.277	2.585229e+00	2.464739e+00	1.000000e-05	2.953083e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001789	-9	0	X	Y	0.282	2.235635e+00	2.472087e+00	1.000000e-05	3.667354e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001790	-9	0	X	Y	0.282	2.235635e+00	2.472087e+00	1.000000e-05	3.667354e-01	0	 Rasrelated associated with diabetes 
3	rs31122828	144459046	0	X	Y	0.281	2.416647e+00	2.476077e+00	1.000000e-05	3.300689e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001791	-9	0	X	Y	0.281	2.416647e+00	2.476077e+00	1.000000e-05	3.300689e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001792	-9	0	X	Y	0.286	2.124403e+00	2.479291e+00	1.000000e-05	3.923955e-01	0	 Rasrelated associated with diabetes 
3	rs30155079	144666385	0	X	Y	0.287	2.787926e+00	2.459558e+00	1.000000e-05	2.581565e-01	0	 Rasrelated associated with diabetes 
3	rs30656416	144672147	0	X	Y	0.287	2.787926e+00	2.459558e+00	1.000000e-05	2.581565e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001793	-9	0	X	Y	0.285	2.780251e+00	2.456052e+00	1.000000e-05	2.587882e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001794	-9	0	X	Y	0.285	2.736003e+00	2.456263e+00	1.000000e-05	2.664651e-01	0	 Rasrelated associated with diabetes 
3	rs30359515	145237338	0	X	Y	0.285	2.736003e+00	2.456263e+00	1.000000e-05	2.664651e-01	0	 Rasrelated associated with diabetes 
3	rs31670345	145238032	0	X	Y	0.285	2.736003e+00	2.456263e+00	1.000000e-05	2.664651e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001795	-9	0	X	Y	0.281	2.932435e+00	2.448875e+00	1.000000e-05	2.323329e-01	0	 Rasrelated associated with diabetes 
3	rs30061551	145800515	0	X	Y	0.281	2.932435e+00	2.448875e+00	1.000000e-05	2.323329e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001796	-9	0	X	Y	0.287	2.725163e+00	2.472325e+00	1.000000e-05	2.714730e-01	0	 Rasrelated associated with diabetes 
3	rs30012365	145864502	0	X	Y	0.287	2.725163e+00	2.472325e+00	1.000000e-05	2.714730e-01	0	 Rasrelated associated with diabetes 
3	rs3724964	145989455	0	X	Y	0.287	2.725163e+00	2.472325e+00	1.000000e-05	2.714730e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001797	-9	0	X	Y	0.287	2.725163e+00	2.472325e+00	1.000000e-05	2.714730e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001798	-9	0	X	Y	0.289	2.720433e+00	2.476172e+00	1.000000e-05	2.730473e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001799	-9	0	X	Y	0.289	2.720433e+00	2.476172e+00	1.000000e-05	2.730473e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001800	-9	0	X	Y	0.287	2.995934e+00	2.470991e+00	1.000000e-05	2.265607e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001801	-9	0	X	Y	0.287	2.995934e+00	2.470991e+00	1.000000e-05	2.265607e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001802	-9	0	X	Y	0.287	3.045276e+00	2.470734e+00	1.000000e-05	2.189796e-01	0	 Rasrelated associated with diabetes 
3	rs31210291	146613483	0	X	Y	0.284	3.077613e+00	2.471519e+00	1.000000e-05	2.142870e-01	0	 Rasrelated associated with diabetes 
3	rs30150956	146631087	0	X	Y	0.285	2.981524e+00	2.467467e+00	1.000000e-05	2.281334e-01	0	 Rasrelated associated with diabetes 
3	rs47869953	147102508	0	X	Y	0.285	2.981524e+00	2.467467e+00	1.000000e-05	2.281334e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001803	-9	0	X	Y	0.283	3.278145e+00	2.462491e+00	1.000000e-05	1.844030e-01	0	 Rasrelated associated with diabetes 
3	rs30466239	147331131	0	X	Y	0.282	3.356692e+00	2.466685e+00	1.000000e-05	1.748772e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001804	-9	0	X	Y	0.286	3.403637e+00	2.485959e+00	1.000000e-05	1.722612e-01	0	 Rasrelated associated with diabetes 
3	rs31274470	148065034	0	X	Y	0.286	3.403637e+00	2.485959e+00	1.000000e-05	1.722612e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001805	-9	0	X	Y	0.288	3.074669e+00	2.491581e+00	1.000000e-05	2.184268e-01	0	 Rasrelated associated with diabetes 
3	rs30208755	148107130	0	X	Y	0.288	3.074669e+00	2.491581e+00	1.000000e-05	2.184268e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001806	-9	0	X	Y	0.288	3.074669e+00	2.491581e+00	1.000000e-05	2.184268e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001807	-9	0	X	Y	0.286	2.944950e+00	2.488450e+00	1.000000e-05	2.378275e-01	0	 Rasrelated associated with diabetes 
3	rs52152284	148808672	0	X	Y	0.286	2.944950e+00	2.488450e+00	1.000000e-05	2.378275e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001808	-9	0	X	Y	0.286	2.944950e+00	2.488450e+00	1.000000e-05	2.378275e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001809	-9	0	X	Y	0.284	2.989004e+00	2.484661e+00	1.000000e-05	2.301935e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001810	-9	0	X	Y	0.278	2.804860e+00	2.484013e+00	1.000000e-05	2.599795e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001811	-9	0	X	Y	0.274	3.111584e+00	2.477093e+00	1.000000e-05	2.103113e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001812	-9	0	X	Y	0.272	3.285816e+00	2.473784e+00	1.000000e-05	1.853825e-01	0	 Rasrelated associated with diabetes 
3	rs31381317	149181759	0	X	Y	0.271	3.332608e+00	2.466135e+00	1.000000e-05	1.778833e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001813	-9	0	X	Y	0.266	3.633169e+00	2.453498e+00	1.000000e-05	1.399963e-01	0	 Rasrelated associated with diabetes 
3	rs47031923	149648234	0	X	Y	0.267	3.548643e+00	2.461052e+00	1.000000e-05	1.506559e-01	0	 Rasrelated associated with diabetes 
3	rs30412370	150010815	0	X	Y	0.267	3.548643e+00	2.461052e+00	1.000000e-05	1.506559e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001814	-9	0	X	Y	0.267	3.548643e+00	2.461052e+00	1.000000e-05	1.506559e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001815	-9	0	X	Y	0.267	3.548643e+00	2.461052e+00	1.000000e-05	1.506559e-01	0	 Rasrelated associated with diabetes 
3	rs30532201	150359533	0	X	Y	0.265	3.552286e+00	2.459451e+00	1.000000e-05	1.499750e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001816	-9	0	X	Y	0.263	3.747316e+00	2.456853e+00	1.000000e-05	1.285413e-01	0	 Rasrelated associated with diabetes 
3	rs30302454	150558111	0	X	Y	0.263	3.747316e+00	2.456853e+00	1.000000e-05	1.285413e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001817	-9	0	X	Y	0.261	3.566839e+00	2.456842e+00	1.000000e-05	1.478914e-01	0	 Rasrelated associated with diabetes 
3	rs30511714	150640464	0	X	Y	0.261	3.566839e+00	2.456842e+00	1.000000e-05	1.478914e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001818	-9	0	X	Y	0.264	3.187870e+00	2.454672e+00	1.000000e-05	1.953215e-01	0	 Rasrelated associated with diabetes 
3	rs265383006	150859743	0	X	Y	0.264	3.187870e+00	2.454672e+00	1.000000e-05	1.953215e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001819	-9	0	X	Y	0.264	3.187870e+00	2.454672e+00	1.000000e-05	1.953215e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001820	-9	0	X	Y	0.264	3.187870e+00	2.454672e+00	1.000000e-05	1.953215e-01	0	 Rasrelated associated with diabetes 
3	rs49002240	151340029	0	X	Y	0.263	3.217128e+00	2.460049e+00	1.000000e-05	1.922361e-01	0	 Rasrelated associated with diabetes 
3	rs30549422	151382601	0	X	Y	0.263	3.217128e+00	2.460049e+00	1.000000e-05	1.922361e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000001821	-9	0	X	Y	0.261	3.396241e+00	2.457871e+00	1.000000e-05	1.683509e-01	0	 Rasrelated associated with diabetes 
3	rs30550199	151407060	0	X	Y	0.261	3.396241e+00	2.457871e+00	1.000000e-05	1.683509e-01	0	 Rasrelated associated with diabetes 
3	rs30544556	151492533	0	X	Y	0.257	3.276618e+00	2.463447e+00	1.000000e-05	1.847764e-01	0	 Rasrelated associated with diabetes 
3	rs13477494	151564321	0	X	Y	0.254	3.523794e+00	2.492923e+00	1.000000e-05	1.588265e-01	0	 Rasrelated associated with diabetes 
